Gene Set Name,Common Genes,Newly Added Genes,Lost Genes,# Common,# New,# Lost,# Original
Congenital onset,"100127206, 100151683, 10020, 10021, 10060, 1009, 10128, 10134, 10195, 1021, 10229, 10274, 10283, 10381, 10383, 10413, 10484, 10516, 10518, 10526, 10551, 10555, 10585, 10586, 10617, 1063, 10664, 10682, 1073, 10785, 10907, 11005, 1103, 11128, 112, 11280, 112858, 113189, 1134, 1140, 114034, 1145, 114803, 115399, 116150, 1174, 117531, 1186, 124997, 126410, 127534, 1277, 1278, 127833, 1280, 1281, 1282, 128637, 1288, 1292, 1293, 1294, 1302, 1305, 1387, 139818, 1410, 1411, 1412, 1414, 1417, 1419, 1436, 145258, 146059, 147409, 1482, 148789, 1509, 153241, 158, 158326, 161497, 1630, 163183, 163786, 1638, 165, 165829, 166379, 168507, 170302, 171019, 171023, 1749, 1763, 1785, 1788, 1798, 182, 1822, 1837, 1841, 1855, 1859, 1889, 1892, 1908, 1910, 1917, 1956, 1959, 2006, 203068, 203286, 2033, 204219, 2050, 2067, 2074, 21, 2132, 2176, 2188, 2200, 2201, 220136, 220202, 2218, 222546, 224, 2243, 2248, 2260, 2261, 2263, 22827, 22845, 22954, 2296, 22995, 2301, 23019, 2304, 23118, 23141, 2316, 2317, 23229, 2324, 23287, 23299, 23327, 23394, 23405, 23476, 23545, 23556, 246329, 25, 2531, 2539, 2542, 25778, 25782, 25790, 25836, 25839, 25861, 25885, 259232, 259266, 25939, 25977, 26153, 26154, 26160, 2620, 2625, 2626, 2627, 26276, 2652, 26580, 268, 269, 2703, 27031, 2706, 27125, 27241, 27315, 2733, 2735, 2736, 2737, 274, 2811, 2812, 283310, 283489, 283989, 284403, 28976, 2902, 291, 2984, 29925, 29926, 29940, 29954, 3039, 3098, 3110, 3149, 3199, 3239, 3248, 3265, 3284, 338917, 340419, 340990, 341640, 342035, 344167, 3479, 3480, 348938, 3508, 3643, 3651, 3655, 367, 3679, 3691, 3708, 372, 3730, 3735, 374393, 3753, 3766, 3784, 3798, 3845, 3848, 3852, 3858, 3861, 387, 388698, 3908, 3911, 3913, 3918, 3930, 3977, 4000, 401, 402, 4036, 4038, 4041, 404672, 4047, 4081, 4091, 4094, 4148, 4158, 4204, 4212, 4254, 4281, 4284, 4286, 4358, 4359, 440, 4593, 4604, 4613, 4617, 4620, 4621, 4627, 4632, 4647, 4683, 4763, 478, 4810, 4838, 4851, 4854, 4867, 4868, 4882, 4893, 491, 4920, 4952, 4976, 4990, 5048, 50485, 5054, 5076, 5077, 5080, 50814, 5091, 51008, 51010, 51124, 51168, 51199, 51259, 51360, 51371, 51422, 51473, 51475, 51604, 51611, 51651, 51660, 51684, 5172, 51761, 51763, 5192, 523, 526, 5277, 5281, 529, 5290, 5307, 5309, 5313, 5314, 5337, 5339, 5373, 5422, 54332, 54345, 54496, 54551, 54567, 54658, 54664, 547, 54765, 54800, 54885, 54892, 54903, 54914, 55107, 55120, 55252, 5530, 554, 55593, 55624, 55636, 55644, 5567, 55699, 55704, 55714, 55750, 55764, 55773, 55906, 56098, 56203, 5631, 56945, 56975, 5699, 5702, 57038, 57096, 57167, 57190, 57217, 57222, 5727, 57465, 57505, 57511, 57538, 57545, 57724, 57728, 57822, 5795, 58, 582, 5826, 58497, 585, 5888, 59, 5913, 5915, 5932, 59336, 59341, 59344, 6023, 60482, 60529, 60681, 6091, 617, 6223, 6231, 6261, 6299, 6329, 6331, 6334, 6335, 63895, 63901, 641, 64116, 64132, 64135, 64221, 64699, 64840, 64841, 6491, 6496, 65217, 65250, 6599, 6628, 6657, 6662, 6663, 6688, 673, 6785, 6840, 6872, 6885, 6904, 6905, 6909, 6910, 6911, 6926, 6938, 6949, 7021, 7026, 7048, 7051, 7066, 708, 7080, 7125, 7138, 7140, 7169, 7170, 72, 7227, 7253, 7287, 7291, 7298, 7390, 7403, 7407, 7431, 7454, 7474, 7490, 7546, 7547, 755, 767, 7681, 773, 776, 7809, 7837, 7840, 7841, 7846, 7849, 7862, 78987, 79053, 79068, 79147, 79443, 79633, 79644, 79648, 79693, 79796, 79803, 79827, 79912, 7994, 80000, 80036, 80222, 80254, 80326, 8050, 80746, 80781, 8085, 81027, 81031, 81570, 81620, 8204, 8216, 8241, 8243, 8260, 8292, 8312, 8314, 8318, 83700, 84197, 84314, 8443, 84466, 84720, 8481, 84842, 84892, 84896, 84936, 8496, 8504, 8506, 8517, 8546, 8550, 8556, 857, 8573, 860, 8621, 8626, 8777, 8929, 894, 8942, 89910, 90, 90121, 9071, 91147, 91949, 9289, 9325, 9361, 9381, 9382, 9401, 9419, 9427, 9439, 9453, 9508, 9533, 9570, 9573, 9581, 9662, 9681, 9742, 9786, 9853, 9894, 990, 9939, 9971, 9997","1421, 1545, 1589, 2673, 4653, 5781, 5921, 6121, 6654, 9780","100033413, 1001, 100128908, 10015, 10046, 10054, 10058, 10073, 10079, 10161, 1020, 10220, 10236, 10262, 10265, 10269, 10300, 10329, 10370, 10491, 10524, 10661, 10717, 10733, 10735, 10940, 10982, 10992, 11011, 11012, 11014, 11020, 11023, 11113, 11117, 11267, 112802, 11285, 11338, 11342, 113612, 1147, 114928, 115948, 116461, 117155, 117581, 1187, 1188, 119559, 120766137, 121214, 121340, 121391, 123016, 124583, 124842, 125988, 126792, 1297, 1298, 129880, 1299, 1301, 1308, 132001, 1339, 134353, 1349, 139886, 140628, 145624, 1462, 146862, 1474, 1528, 153562, 157570, 1588, 16, 162, 1621, 1663, 166378, 166929, 1690, 170689, 170825, 1717, 1770, 1777, 1801, 1804, 1806, 1828, 1832, 1834, 1836, 1893, 1906, 1909, 1954, 1984, 200205, 200734, 200879, 2009, 2019, 202018, 205327, 2059, 2068, 2071, 2072, 2077, 208, 210, 2103, 2137, 2147, 2162, 2165, 22, 220, 220074, 2202, 220296, 221078, 222662, 2244, 2255, 2266, 22930, 22931, 2299, 23126, 23129, 23184, 23187, 23189, 23233, 23247, 23262, 23265, 23268, 23288, 23312, 23314, 23322, 23384, 23387, 23395, 23397, 23414, 23431, 23443, 23483, 23498, 2355, 23592, 23594, 23742, 242, 249, 2495, 2530, 2535, 253827, 254065, 255758, 258, 25821, 25828, 259236, 25929, 25942, 26005, 26022, 26123, 26128, 26137, 26227, 26229, 2653, 26610, 2668, 267010, 2674, 2683, 2697, 271, 27145, 27229, 27245, 27341, 2743, 2744, 27445, 2815, 283450, 284086, 285203, 285600, 285848, 286410, 28960, 29078, 29089, 2972, 29895, 29957, 29968, 29969, 29980, 30008, 3008, 3048, 3052, 3070, 30813, 3097, 3145, 318, 3187, 3211, 3229, 3339, 338433, 339829, 339855, 3476, 3481, 348180, 3516, 352909, 3636, 3653, 3664, 3675, 368, 3728, 3739, 374654, 375056, 3763, 3769, 3783, 3799, 3835, 387733, 388389, 388552, 388753, 3891, 389207, 3909, 3914, 3955, 400569, 4015, 4052, 4054, 4076, 4087, 4088, 412, 4140, 4149, 4233, 442721, 444, 4646, 4649, 4677, 4697, 4700, 471, 473, 4733, 474, 488, 4883, 4897, 490, 492, 4927, 493753, 497661, 498, 4998, 5000, 5033, 5034, 50484, 50801, 50846, 51021, 51025, 51057, 51082, 51098, 51112, 51117, 5119, 51293, 51341, 51362, 5144, 5147, 5159, 51594, 5167, 5176, 51776, 5193, 5195, 5298, 5317, 5332, 5333, 53335, 5351, 5352, 5358, 5393, 54, 54084, 54101, 5426, 54499, 545, 54539, 54585, 5479, 54820, 54870, 54928, 54968, 5500, 55005, 55012, 55033, 55148, 55151, 55159, 55214, 55215, 55250, 55262, 55280, 55503, 55505, 55521, 55572, 55603, 55617, 55640, 5566, 55670, 55703, 5575, 55755, 55770, 55790, 55835, 5587, 55870, 55997, 56006, 56172, 5660, 56937, 56992, 57007, 57020, 57082, 5718, 57282, 57466, 57479, 57539, 57572, 57688, 57731, 579, 5818, 5824, 5828, 583, 5830, 5831, 5832, 5889, 5898, 5908, 60, 60386, 6050, 60558, 6117, 6134, 6138, 6155, 6204, 6234, 6309, 633, 6390, 63925, 64093, 64131, 64175, 64220, 64327, 64359, 64412, 64419, 6472, 6477, 649, 64919, 6497, 65055, 652, 6533, 6536, 6558, 6567, 658, 6603, 6608, 6650, 6678, 6709, 6720, 6748, 6768, 6811, 6820, 699, 7042, 7043, 7046, 7050, 7086, 7092, 7168, 727857, 7286, 7299, 7341, 7401, 7436, 7443, 7453, 7471, 7481, 7516, 7528, 7545, 7700, 7707, 7737, 7855, 78989, 79005, 79023, 79029, 791114, 79140, 79228, 79574, 79583, 79728, 79770, 79848, 79867, 79875, 79876, 79879, 79971, 79989, 80173, 80210, 8076, 808, 8120, 816, 81607, 81788, 81839, 81857, 8195, 8200, 8323, 83475, 83479, 8363, 8364, 83861, 83879, 84068, 84100, 84162, 84189, 84196, 84231, 8425, 84340, 84570, 84667, 84668, 84695, 84705, 84733, 84823, 84876, 84879, 84992, 8516, 8518, 85300, 85378, 85459, 85476, 8558, 8604, 8642, 865, 8665, 871, 8710, 8726, 875, 8763, 8818, 8823, 8888, 8924, 8925, 8985, 89866, 8991, 90416, 90459, 90522, 90993, 91179, 9158, 91647, 91754, 9179, 9181, 91875, 92002, 9215, 9231, 92344, 9241, 925, 9276, 92935, 93, 93035, 93587, 93627, 9373, 9377, 9469, 9509, 9578, 9631, 9653, 9734, 9750, 9759, 9772, 9775, 9841, 9851, 9871, 9896, 9918",594,10,583,1177
Ovarian neoplasm,"10111, 1029, 11200, 1499, 161742, 2064, 207, 2130, 2263, 2304, 2313, 23405, 23414, 2626, 2956, 3417, 3418, 3845, 4000, 4072, 4089, 4193, 4292, 4361, 4436, 4595, 4683, 472, 4978, 5071, 51684, 51741, 5290, 5395, 5424, 5426, 54894, 5573, 5727, 5728, 580, 5888, 5889, 5892, 64218, 657, 6662, 672, 675, 7048, 7157, 7486, 7490, 79728, 80326, 83990, 8643, 8930, 9817, 999","1026, 1290, 1545, 1993, 22943, 29851, 3620, 3897, 4763, 4922, 51755, 5740, 6794, 6890, 8639, 914","10734, 190, 23022, 2516, 285282, 4214, 4437, 4863, 50846, 50940, 5378, 57647, 6224, 65998, 6736, 6845",60,16,16,76
Large sella turcica,7252,"2235, 406938, 406958, 4824, 5449, 58499, 8085","10060, 2720, 2908, 50964, 5116, 546, 57688, 64072, 673, 7157, 79158, 84196, 9101",1,7,13,14
Abnormal circulating adrenocorticotropin concentration,"1584, 2778, 4158, 4221, 50940, 5449, 5573, 56246, 5626, 673, 7157, 79798, 8022, 84196, 9101","1392, 1589, 215, 326, 3284","10587, 1583, 190, 207, 23028, 23530, 2736, 2908, 29926, 3170, 4771, 4791, 5015, 5155, 51684, 5290, 5447, 546, 60684, 6091, 64072, 6598, 6605, 6608, 6658, 6770, 7015, 8086, 8314, 84231, 8820, 89884, 9049",15,5,33,48
Abnormal blood urea nitrogen concentration,"11093, 554, 7369",1373,"10878, 116085, 1161, 1497, 1621, 2072, 2074, 22909, 29927, 3075, 3078, 3426, 4179, 506, 51081, 5277, 54938, 56606, 629, 7056, 718, 8518",3,1,22,25
Bifid distal phalanx of the thumb,124583,,"1855, 374654, 5053, 55012",1,0,4,5
Overgrowth of external genitalia,"1028, 3643","5290, 5528","10984, 2353, 283120, 3481, 3784, 5468",2,2,6,8
Nodular regenerative hyperplasia of liver,11277,"1736, 26277, 29851, 4790, 4791, 4893, 51816, 89848","25913, 54440, 55340, 55768, 6811",1,8,5,6
Elevated urinary vanillylmandelic acid,"238, 4613, 5979, 8929","2175, 4149, 4763, 6390, 6391, 6392, 7350, 7428, 9370","23095, 389421, 4004, 57531",4,9,4,8
Abnormal muscle tissue metabolite concentration,"1303, 1376, 2548, 2992, 2997, 3156, 400916, 4285, 4625, 4724, 5213, 5257, 55687, 56997, 57017, 57104, 5837, 6329, 7273, 779, 8802","142685, 1737, 4717, 5160, 5162, 51666, 55217, 6122","10008, 100134444, 10324, 10939, 1291, 1292, 1293, 1339, 1340, 1352, 1355, 2027, 22868, 23479, 246329, 2556, 27235, 390594, 4556, 4570, 4574, 4697, 4703, 51099, 51117, 51204, 5255, 5256, 5260, 5261, 54840, 55154, 57107, 57190, 58, 6341, 6389, 6584, 6834, 7169, 7170, 84665, 9997",21,8,43,64
Gastrointestinal ulcer,"3248, 3815, 4221, 4312, 493856, 5321, 5340, 54790, 6578, 6774, 6850, 7128",4318,"1026, 1027, 1030, 1031, 114049, 115908, 1175, 1294, 135886, 155368, 155382, 171023, 2006, 2033, 26608, 2767, 2969, 331, 3984, 4481, 51008, 5297, 57217, 57492, 5982, 64132, 6427, 653361, 6550, 6804, 7458, 7461, 7466, 79577, 84163, 84277, 8468, 9031, 9569",12,1,39,51
Pancreatitis,"10165, 10555, 1080, 11330, 1230, 1357, 149233, 1493, 2542, 2710, 2778, 326, 338328, 344, 3459, 348, 355, 3586, 4000, 4023, 4210, 4594, 5095, 5096, 5205, 5244, 5468, 55503, 5644, 5645, 63929, 64788, 6690, 6925, 7040, 7099, 846, 857, 875, 9056","1056, 116519, 197131, 2678, 3122, 51119, 767558, 9075, 9817","100147744, 101928376, 10273, 10320, 10507, 1175, 133686, 2212, 2313, 2538, 26007, 26160, 26191, 2642, 26580, 2767, 2859, 286053, 3106, 3113, 3115, 3155, 337867, 3592, 3712, 435, 4358, 4485, 4512, 4513, 4514, 4535, 4538, 4540, 4541, 4558, 4564, 4567, 4572, 4574, 4575, 4578, 4722, 4854, 50485, 50940, 51752, 540, 5657, 57003, 57104, 593, 63924, 6775, 72, 720, 7388, 7840, 78987, 79415, 79577, 8302, 9054, 90952",40,9,64,104
Hypoplasia of the iris,"1282, 2296, 27151, 3708, 3913, 406960, 4286, 4693, 5077, 5080, 5308, 54765, 64840, 6663, 6786",,"10526, 10815, 11117, 1123, 1281, 1487, 165, 2074, 2200, 2201, 2202, 2260, 25, 30008, 30813, 3480, 3954, 4015, 4036, 4054, 4087, 4088, 444, 4882, 4883, 5295, 5351, 53834, 55033, 55733, 56937, 57167, 633, 6497, 7042, 7043, 7046, 7048, 7468, 7490, 79875, 8076, 81031, 84942, 875, 92949, 9653, 9935",15,0,48,63
Shawl scrotum,23384,7468,"117581, 124512, 1387, 1859, 1947, 1954, 2033, 2245, 23524, 340533, 3911, 3975, 4281, 4998, 51651, 54499, 546, 54809, 54888, 5718, 6926, 6928, 9496, 9968",1,1,24,25
Bifid epiglottis,"2304, 2737, 79659",79738,"55112, 57539, 57560, 89891",3,1,4,7
Knee joint hypermobility,"1311, 2261","1277, 1280, 1281, 1289, 1291, 1292, 1293, 1303, 2296, 649, 65082","4010, 4210, 7132",2,11,3,5
Silver-gray hair,"5873, 79083",,"1130, 25778, 388552, 4644",2,0,4,6
Exercise-induced rhabdomyolysis,"226, 37, 3939, 5837, 6261, 779",9388,,6,1,0,6
Abnormality of the distal phalanges of the toes,"10269, 3239, 4000, 4920, 5744","10054, 1277, 1278, 132884, 2121, 4853, 4882, 55135, 6133, 8200","10716, 1075, 124583, 2239, 2260, 2261, 2263, 285203, 3756, 3782, 415, 4929, 51776, 5281, 54101, 54463, 55697, 57492, 59341, 6910, 7291, 81857, 9241, 9653, 9896",5,10,25,30
Osteopathia striata,"139285, 64840",,"25782, 4796, 80232",2,0,3,5
