Gene Set Name,Common Genes,Newly Added Genes,Lost Genes,# Common,# New,# Lost,# Original
Elbow contracture,"10073, 1277, 1278, 1291, 1292, 1293, 157570, 1756, 1836, 2010, 2137, 2200, 2201, 2273, 2316, 249, 25836, 259232, 26229, 342035, 387733, 3908, 3977, 4000, 4010, 4621, 5352, 5447, 55315, 57190, 59341, 60681, 6885, 6913, 7317, 81031, 825, 84466, 91179, 9427",,"100151683, 10491, 10526, 11014, 11117, 11160, 11285, 121340, 122622, 126792, 127833, 1281, 1303, 1353, 1376, 163175, 165, 166929, 1834, 1861, 202018, 203859, 2067, 2074, 2202, 2222, 23184, 23187, 23219, 23224, 23327, 23345, 23387, 25, 258, 2706, 27145, 2783, 2799, 29895, 30008, 339855, 340419, 3481, 3679, 3714, 375056, 3799, 3835, 4015, 4041, 4054, 4087, 4088, 444, 4593, 4632, 4633, 4882, 4883, 4921, 5033, 5034, 51360, 51594, 5176, 51776, 5277, 5286, 5351, 5358, 545, 54681, 5479, 55033, 55151, 55603, 55681, 56937, 5696, 57038, 57211, 57222, 58, 5831, 5832, 6023, 6263, 6329, 633, 64116, 64131, 64132, 64175, 649, 6497, 6536, 6628, 6678, 6840, 6926, 7020, 7042, 7043, 7046, 7048, 7138, 7169, 7170, 7471, 7476, 7481, 79147, 79188, 79644, 79875, 79879, 8076, 83932, 84065, 84068, 84570, 84992, 871, 875, 8985, 89866, 9051, 90993, 91137, 9200, 9215, 92344, 9244, 9276, 9469, 9653, 9791, 9871",40,0,139,179
Elevated circulating aldolase concentration,"128989, 1807, 3339, 4512, 4514, 5213, 7040, 84033",226,23175,8,1,1,9
Elevated circulating aspartate aminotransferase concentration,"10165, 11222, 113220, 123264, 128989, 1374, 1376, 1794, 1807, 191, 197131, 2273, 23230, 23600, 2542, 2592, 26276, 2629, 3030, 3032, 3155, 3156, 3158, 3162, 3376, 338, 348, 3988, 4067, 435, 4358, 4645, 4952, 5009, 51116, 5184, 5195, 5236, 537, 540, 54532, 5580, 55858, 5698, 570, 5828, 6341, 64121, 6514, 6584, 6609, 7486, 8309, 8482, 8802, 9054, 91949, 9409, 9420, 9487, 9971",55908,"11232, 124454, 131118, 147007, 2683, 27031, 284086, 286053, 4000, 4141, 50619, 5105, 5106, 54931, 55610, 56652, 57128, 6240, 6309, 65080, 6811, 7381, 7504, 7841, 79989, 84342, 859, 9215",61,1,28,89
Elevated circulating growth hormone concentration,"1026, 1027, 2778, 3248, 3479, 4221, 5573, 83550, 9049",,"1030, 1031, 18, 3767, 50940, 5373, 64072, 6578",9,0,8,17
Elevated circulating porphyrin concentration,"1371, 210, 212, 22, 5498, 7390",211,"10845, 2623",6,1,2,8
Elevated hepatic iron concentration,"10667, 1356, 2495, 2512, 3043, 4891, 51218, 55240, 654","2879, 3077, 57817, 6647, 7036","5277, 54914, 617",9,5,3,12
Elevated urinary delta-aminolevulinic acid,"1371, 210, 2184, 3145, 5498",,,5,0,0,5
Elevated urinary vanillylmandelic acid,"23095, 238, 389421, 4613, 57531, 5979, 8929",6392,4004,7,1,1,8
Embryonal renal neoplasm,"10155, 23405, 2719, 3265, 3481, 5978, 675, 7157, 7490, 79728",,"1028, 10984, 11281, 129563, 161742, 168667, 171023, 190, 2132, 2239, 23414, 2516, 26040, 2626, 283120, 3784, 4214, 4591, 5080, 51317, 51741, 5290, 5727, 57647, 60529, 641, 6662, 6736, 6845, 699, 701, 716, 79577, 9158, 9184, 9319, 9646, 9702, 9759",10,0,39,49
Emotional lability,"1639, 23230, 2521, 2566, 2778, 2903, 2908, 3953, 410, 4204, 4854, 4914, 54487, 5621, 7157, 727676, 7415, 773, 83636, 8398, 846, 8878, 9896",,"10015, 10133, 10381, 10522, 10806, 10891, 11020, 1187, 1188, 123016, 129880, 132320, 1387, 157657, 1610, 162417, 1644, 165918, 166379, 1757, 1967, 2033, 2066, 207, 2186, 22954, 23025, 23028, 23043, 23111, 23162, 23221, 2328, 23314, 23435, 23503, 2512, 2581, 2583, 25978, 26160, 26576, 27241, 27286, 2733, 2767, 283, 2898, 29110, 29978, 311, 3119, 3123, 3178, 340024, 378884, 388662, 400916, 407975, 4568, 4744, 4750, 477, 4771, 478, 4867, 49855, 50940, 51057, 5155, 51684, 5216, 5230, 5290, 54209, 5428, 5444, 5445, 5446, 54585, 546, 54903, 54941, 55149, 55212, 55630, 5566, 5573, 55830, 55869, 5630, 5654, 5660, 56652, 5718, 57393, 582, 583, 585, 617, 6311, 6326, 64072, 64864, 6507, 6513, 6598, 6605, 6608, 6647, 6711, 673, 6899, 6999, 7015, 755, 7809, 7957, 79738, 79798, 80025, 80173, 80184, 80208, 8148, 81887, 8195, 8214, 8220, 8314, 84100, 84196, 84231, 8450, 84984, 8518, 8722, 899, 9049, 9101, 9217, 92482, 9782, 9968, 9993",23,0,145,168
Emphysema,"10516, 10526, 1080, 11005, 1281, 137682, 1776, 2006, 201163, 207, 21, 2121, 2200, 2202, 23545, 2735, 29775, 30008, 3123, 4256, 4998, 5265, 529, 5297, 5567, 56244, 6338, 6890, 7042, 7248, 7249, 8425, 92345","2255, 283208, 2920, 29851, 3576, 4790, 4791, 51750, 56892, 89872, 930, 931, 975","10056, 10297, 11117, 132884, 165, 2077, 2201, 25, 2717, 399, 4000, 4015, 4052, 4054, 4087, 4088, 444, 4882, 4883, 51053, 51626, 523, 5351, 55033, 5566, 56937, 56980, 5832, 633, 6337, 6340, 64324, 6497, 6651, 7043, 7046, 7048, 79875, 8076, 81031, 81620, 875",33,13,42,75
Enamel hypomineralization,"10117, 152816, 1729, 1747, 256764, 401138, 5251, 8111, 84957, 9622","249, 258",,10,2,0,10
Enlarged cerebellum,5728,,"10015, 2261, 23028, 29998, 3265, 9839",1,0,6,7
Enlarged epiphyses,"1184, 120227, 1280, 1300, 1302, 1594, 25839, 5295, 579, 6399, 7421, 8200, 8838","55553, 6660","1297, 1298, 1299, 1301, 142680, 1462, 150468, 1836, 3769, 4036, 55214, 64132, 64412, 652, 84189, 84695, 8985",13,2,17,30
Enlarged interphalangeal joints,"1280, 8838",,"3239, 4148, 7994, 83452",2,0,4,6
Enlarged joints,"10847, 1280, 1302, 3239, 374654, 3977, 4148, 59341, 64841, 6595, 7994, 8838",,"1297, 1298, 1299, 1301, 1462, 1836, 3769, 4036, 55214, 64132, 64412, 652, 83452, 84189, 84695, 8985, 9469",12,0,17,29
Enlarged kidney,"1028, 199221, 203286, 207, 2184, 23193, 23405, 2542, 27031, 27130, 284086, 3481, 51726, 5310, 5311, 5314, 65082, 7289, 745, 7490, 79796, 9742",,"10984, 11311, 1376, 168667, 2187, 2239, 22858, 23394, 2538, 2719, 283120, 29880, 3643, 3784, 51422, 5290, 55315, 55503, 6288, 7547, 79158, 79659, 79867, 80114, 8260, 9158, 975",22,0,27,49
Enlarged ovaries,"1586, 1588, 207, 2099, 2492, 3643, 5290, 5447, 6794",,"100144748, 10483, 1528, 205717, 4281, 5728, 6390, 6391, 6392",9,0,9,18
Enlarged posterior fossa,"1000, 10060, 1028, 10300, 11128, 11340, 1282, 153241, 157922, 171023, 1717, 2121, 219844, 2218, 2260, 2296, 23126, 2317, 23203, 23241, 23322, 23556, 253738, 25885, 26227, 26576, 27031, 2706, 27077, 27245, 27315, 2737, 284086, 3481, 3572, 37, 374654, 3798, 3845, 4081, 4281, 4534, 4654, 4893, 4927, 4983, 51684, 5307, 5340, 5373, 5430, 54551, 54880, 54903, 5500, 55112, 55361, 55605, 55624, 55777, 56896, 57096, 57539, 57560, 57716, 5879, 5913, 64324, 65062, 6597, 6602, 6659, 6664, 7280, 7355, 7443, 7545, 7846, 79068, 79583, 79600, 79659, 79770, 79848, 79867, 80184, 80210, 8239, 8289, 8481, 8550, 89891, 91147, 9319, 93627, 9723","1387, 84107","10195, 10297, 10329, 10585, 10682, 10804, 10978, 10984, 11041, 11212, 124997, 128869, 1317, 132884, 1376, 1436, 148789, 157570, 1605, 1654, 1801, 1802, 1859, 196528, 1974, 203068, 2239, 22931, 23007, 23219, 23258, 23545, 25970, 26005, 26123, 26235, 267010, 2683, 26834, 2719, 27247, 27316, 283120, 285489, 285590, 28952, 2972, 29954, 3265, 342035, 348180, 3784, 3899, 4125, 4593, 4718, 4849, 501, 51259, 51300, 51524, 51611, 523, 526, 529, 54676, 55636, 55640, 56006, 57020, 57465, 57492, 57545, 5832, 5977, 63895, 65250, 6572, 6598, 6601, 6605, 699, 701, 729920, 738, 7543, 7737, 79147, 80267, 80776, 84162, 84188, 84197, 84314, 84342, 84892, 84942, 8815, 8884, 8905, 9184, 9215, 9382, 9702, 9786, 9897, 998",96,2,107,203
Enlarged sylvian cistern,"2639, 80055",,"22930, 25782, 79029",2,0,3,5
Enterocolitis,"1910, 223117, 2542, 2668, 3587, 3588, 5294, 5336, 55505, 57217, 58484, 5979, 6772",8737,"10512, 1736, 1889, 1908, 1991, 2064, 2065, 215, 2271, 26873, 37, 4629, 4902, 50619, 538, 6608, 6720, 84992, 8547",13,1,19,32
Entrapment neuropathy,"1311, 2934, 3425, 4000, 411, 567, 595, 6288, 7276, 760, 79158, 79628, 9049","23166, 3423, 4803, 5290, 8685, 9332","2200, 2778, 4054, 83550, 9719",13,6,5,18
Enuresis,"10165, 1188, 1741, 189, 23394, 27031, 359, 3708, 3766, 51085, 5442, 54757, 54796, 554, 60495, 6524, 6559, 79152, 9203, 9860",,"165918, 1760, 1801, 1802, 2006, 253738, 27086, 339855, 54941, 5575, 649, 6595, 7750, 93986",20,0,14,34
Epicanthus,"10060, 10075, 10082, 10584, 10736, 113179, 1290, 132884, 1387, 1656, 1718, 1836, 1917, 1947, 2033, 2121, 2200, 222663, 2239, 22907, 23013, 23036, 23126, 23394, 2563, 259266, 25942, 2697, 2719, 2737, 283489, 284058, 29123, 3188, 3192, 4148, 4204, 4297, 4851, 4920, 5087, 51317, 5295, 546, 55764, 5604, 5648, 57178, 5727, 57465, 57477, 57539, 5781, 5898, 60529, 64919, 668, 6899, 6942, 695, 71, 7291, 7468, 7531, 7862, 78989, 79158, 8085, 8091, 8216, 8295, 84148, 84231, 8443, 8481, 8621, 89884, 9401, 9742, 9841, 990",,"1001, 100151683, 10020, 10079, 10084, 10087, 101929726, 10195, 10210, 10220, 10225, 10235, 10262, 10269, 10277, 1028, 10293, 10297, 10312, 10367, 10371, 10381, 10430, 10459, 10472, 10491, 10522, 10586, 1062, 10630, 10660, 10664, 10682, 10683, 10733, 10735, 10785, 10801, 10815, 10847, 10908, 10940, 10943, 10982, 11005, 11011, 11014, 1107, 1108, 11128, 11193, 11198, 11224, 11253, 112752, 11285, 113189, 1134, 1139, 114034, 114049, 1144, 114548, 1146, 117581, 1182, 1184, 118429, 1186, 120227, 121340, 124583, 126792, 1277, 1278, 1280, 1281, 128674, 128869, 1289, 129285, 129563, 1297, 1298, 1299, 1300, 1301, 1302, 1311, 1312, 134218, 134701, 135886, 136647, 138050, 139285, 142680, 1436, 145258, 1457, 145873, 1462, 147372, 1482, 1487, 1499, 1501, 150468, 1513, 153241, 155368, 155382, 157570, 1594, 16, 161742, 164, 1642, 1660, 1663, 166929, 168667, 169792, 170691, 171023, 1717, 1723, 1747, 1748, 1749, 175, 1750, 1758, 176, 1763, 1788, 1789, 1795, 1801, 1802, 1822, 1855, 1857, 1906, 1909, 1954, 196528, 1974, 1984, 2006, 200734, 202018, 203068, 203859, 2068, 2071, 2072, 2077, 2122, 2131, 2132, 2137, 2146, 2175, 2176, 2177, 2178, 2186, 2187, 2188, 2189, 2192, 219844, 2201, 221037, 221927, 2222, 2245, 2253, 2254, 2255, 226, 2260, 2261, 2263, 22800, 22808, 22827, 22856, 22858, 22884, 2290, 22995, 23019, 23111, 23118, 23129, 2313, 23135, 23137, 23154, 2316, 23169, 2317, 23184, 23213, 23221, 23233, 2324, 23312, 23314, 23322, 2334, 2335, 23363, 23384, 23389, 23432, 23461, 23483, 23498, 23499, 23511, 23522, 23524, 23545, 23556, 23586, 23592, 23594, 23761, 24142, 249, 2517, 2535, 253738, 255758, 257, 25782, 25836, 25839, 2588, 25885, 25886, 2590, 2591, 25911, 259232, 26038, 26047, 26053, 26123, 26137, 26146, 26160, 26173, 26175, 26227, 26229, 2623, 26235, 2624, 2626, 26275, 26281, 26503, 26523, 26608, 2674, 26834, 2688, 2690, 2692, 2693, 2702, 2703, 27145, 27152, 27161, 2720, 27245, 27315, 27343, 2736, 2773, 2778, 2799, 2812, 283120, 283209, 284098, 284252, 285175, 285203, 285362, 285590, 286, 286053, 2879, 28958, 28962, 28981, 29072, 29089, 29128, 2961, 2969, 2972, 29760, 29887, 29895, 2990, 29940, 29957, 29968, 29980, 29998, 3020, 3039, 3040, 3070, 3090, 3098, 3110, 317662, 3207, 3209, 3211, 3239, 3248, 3265, 3295, 3313, 3339, 3340, 3400, 340419, 3417, 3418, 342184, 3423, 3425, 3479, 3480, 3481, 3483, 3507, 3516, 3543, 3547, 3549, 3551, 3557, 3561, 3572, 3636, 372, 3720, 374654, 374969, 3756, 3759, 3764, 3769, 3832, 3835, 3845, 387733, 388015, 389827, 3899, 3911, 392255, 3930, 3954, 3955, 3977, 3981, 3984, 4000, 4010, 4036, 4038, 4041, 404672, 4052, 4053, 4054, 406932, 4087, 4088, 4089, 411, 4125, 4126, 4131, 4141, 415, 4174, 421, 4222, 4233, 4256, 4313, 4318, 4322, 4323, 4329, 4488, 4507, 4591, 4613, 4621, 4659, 4669, 4683, 473, 4750, 4758, 4763, 4784, 4796, 4841, 4853, 4854, 4880, 4882, 4883, 4893, 4921, 4982, 4998, 5000, 5015, 5034, 5048, 50485, 50515, 5053, 5062, 5077, 50814, 50945, 50964, 51, 51002, 51025, 51053, 51082, 51085, 51098, 51111, 51117, 51119, 51126, 5116, 51199, 51259, 5130, 51322, 51360, 5139, 5144, 5147, 51506, 51592, 51594, 51611, 51626, 51659, 51660, 5167, 51684, 51715, 51741, 5176, 51776, 51816, 5189, 5190, 5191, 5192, 5193, 5194, 5195, 5251, 526, 5286, 5290, 5293, 5307, 5308, 5324, 5331, 5332, 53335, 5351, 5352, 5358, 5373, 53834, 5393, 54, 54187, 54209, 5426, 54345, 5442, 54453, 5447, 5449, 54496, 54499, 545, 54517, 5455, 54567, 5476, 5479, 54806, 54808, 54828, 54872, 54888, 54897, 54903, 54914, 54928, 54973, 5500, 55012, 55023, 55027, 55033, 55112, 55120, 5515, 55151, 55159, 55191, 55209, 55214, 55215, 55252, 55275, 55315, 55325, 55343, 55384, 55503, 55599, 55603, 55617, 55623, 55627, 55628, 55636, 55644, 55650, 5566, 5567, 55670, 55697, 55699, 55703, 55704, 5573, 5575, 55788, 55790, 55835, 55858, 55869, 5590, 55906, 5593, 5594, 5605, 56098, 56172, 5626, 56262, 5631, 56603, 56623, 5689, 56915, 56975, 57003, 57020, 57102, 57167, 57231, 5728, 5744, 5745, 57459, 57466, 57492, 57511, 57514, 57520, 57545, 57560, 57572, 57589, 57680, 57688, 57697, 57724, 57728, 579, 5813, 5824, 5828, 5830, 5831, 58499, 5859, 5881, 5885, 5888, 5889, 5894, 5908, 5925, 5932, 59336, 59341, 5977, 5979, 5980, 5982, 60, 6016, 6023, 60676, 60681, 6125, 6132, 6133, 6134, 6135, 6137, 6138, 6141, 6154, 6155, 6160, 6165, 6182, 6197, 6201, 6204, 6210, 6218, 6223, 6224, 6228, 6229, 6231, 6232, 6234, 6235, 6237, 6239, 6261, 6263, 6299, 6309, 6329, 633, 63895, 63901, 63976, 6399, 64094, 64131, 64132, 64135, 64175, 6424, 64324, 64327, 64359, 64412, 6448, 6452, 6468, 6469, 6473, 6477, 64802, 64841, 64864, 649, 6497, 650, 65062, 65082, 6519, 652, 65250, 65267, 653361, 6578, 658, 6595, 6597, 6598, 65992, 6605, 6628, 6651, 6654, 6655, 6657, 6658, 6659, 6660, 6662, 6678, 6688, 6697, 672, 6729, 673, 6736, 675, 6774, 6777, 6786, 6804, 6857, 6872, 6885, 6897, 6905, 6909, 6910, 6911, 6913, 6916, 6926, 6929, 6938, 6949, 699, 701, 7025, 7030, 7040, 7042, 7043, 7046, 7048, 7066, 7204, 7227, 727857, 7290, 7305, 7337, 7353, 7355, 7358, 7360, 738, 7403, 7421, 7458, 7461, 7469, 7471, 7473, 7474, 7475, 7476, 7480, 7484, 7490, 7516, 7518, 7543, 755, 760, 7704, 7707, 7737, 7750, 7798, 7840, 79005, 79087, 79228, 79577, 79583, 79631, 79633, 79639, 79659, 79705, 79728, 79736, 79796, 79809, 79848, 79867, 79879, 7994, 80000, 80184, 80185, 80199, 80204, 8022, 80254, 80267, 8036, 8050, 8074, 80776, 80781, 80816, 8092, 815, 81620, 81794, 81796, 81857, 8200, 8243, 8260, 8318, 833, 83452, 8367, 83696, 83706, 83879, 83987, 83990, 8405, 84068, 84163, 84168, 84188, 84189, 84277, 84300, 84320, 84342, 84464, 8449, 8450, 84572, 846, 84627, 84667, 8468, 84695, 84700, 84706, 84720, 84919, 8493, 84942, 84992, 8504, 8506, 8510, 8514, 8516, 8517, 85301, 85358, 85365, 8540, 8546, 8558, 8565, 8567, 8573, 860, 8600, 8626, 8642, 8643, 867, 871, 8726, 8788, 8792, 8799, 8813, 8820, 8838, 8942, 8945, 8985, 89891, 89910, 89970, 90, 90121, 9031, 9037, 90459, 9060, 90993, 91147, 91179, 91252, 9126, 9131, 91461, 9158, 91754, 9184, 92002, 92154, 92344, 9241, 9247, 9319, 9320, 9321, 93210, 9326, 9343, 93587, 9361, 93627, 9365, 9382, 93986, 9409, 9419, 9427, 9451, 9469, 9487, 9496, 9508, 9509, 9533, 9562, 9569, 9573, 9578, 9581, 9632, 9653, 9663, 9692, 9698, 9702, 9719, 9723, 973, 9739, 974, 9757, 9759, 9775, 9780, 9786, 9791, 9820, 9839, 9842, 9851, 9871, 9896, 9898, 9917, 9935, 9939, 9949, 9968, 998",81,0,981,1062
Epidermal acanthosis,"1041, 121391, 126410, 1825, 1828, 1832, 1956, 207, 22861, 23086, 242, 26525, 2706, 3728, 3848, 3857, 3858, 3860, 3868, 4014, 488, 50814, 51360, 5271, 56916, 56983, 59344, 64065, 7051, 79092, 79719, 79977, 80326, 8710, 9076",1052,"10519, 10804, 10999, 11012, 1475, 204219, 2531, 2697, 2707, 286887, 348938, 3557, 5167, 55297, 57152, 643418, 64834, 7373, 79755, 831",35,1,20,55
Epididymitis,"3586, 695, 7099",,"101928376, 1230, 149233, 3106, 337867, 3459, 3501, 3514, 355, 3592, 4067, 4210, 51752, 5696, 6775, 720, 7374, 8302",3,0,18,21
Epilepsia partialis continua,"2554, 2566, 5428, 56652, 57526, 6323, 79736",,"29960, 56997, 6324, 6326, 6335",7,0,5,12
Epileptic spasm,"10641, 11152, 112476, 150094, 1759, 221692, 23327, 23499, 2475, 2775, 2776, 283989, 29968, 340533, 3745, 3785, 4191, 4761, 4905, 4915, 5048, 51227, 51506, 5160, 51741, 51807, 523, 5277, 5290, 538, 5530, 55325, 55361, 55768, 57465, 5813, 6323, 6324, 6326, 6334, 6487, 6506, 6509, 6513, 6529, 6709, 6711, 6812, 7248, 7249, 7280, 7283, 7355, 7358, 7846, 79718, 79876, 80036, 80704, 8131, 81603, 8243, 8831, 8867, 9091, 92609",,"1000, 10000, 100151683, 10297, 10381, 10565, 10617, 10659, 10695, 10815, 1106, 1107, 11212, 11284, 112939, 11342, 116115, 116461, 1173, 1183, 128989, 1327, 140679, 1468, 1496, 161725, 1641, 166378, 170302, 1798, 1917, 1974, 199857, 2073, 2192, 2271, 22845, 22854, 23030, 23097, 23154, 23219, 23236, 23312, 253959, 2556, 2562, 2566, 2571, 25885, 25930, 25974, 26040, 26047, 26227, 26235, 26275, 2639, 2653, 27133, 27286, 2752, 2782, 2801, 284184, 2898, 2902, 2903, 2904, 2917, 3054, 3098, 343450, 3458, 347733, 3736, 3747, 387119, 4076, 4204, 4247, 427, 443, 4508, 4535, 4536, 4537, 4538, 4540, 4541, 4566, 4567, 4577, 4578, 478, 490, 501, 51091, 51112, 51294, 51362, 51412, 51645, 527, 5297, 535, 55275, 55699, 55739, 55780, 5594, 56479, 56947, 57468, 57582, 57647, 58497, 60558, 6595, 6792, 686, 6904, 728294, 774, 78987, 79029, 79042, 79751, 79813, 79868, 80746, 84320, 8449, 8452, 84896, 8496, 85365, 85440, 8573, 8803, 92335, 9289, 9326, 9361, 9568, 9681, 9759, 9853",66,0,148,214
Erectile dysfunction,"1026, 1027, 1030, 10371, 128674, 1630, 1848, 190, 207, 2253, 26012, 26278, 27235, 2796, 2798, 30061, 3074, 3077, 3662, 367, 3730, 3814, 389549, 4001, 4221, 5155, 5277, 5290, 54756, 55636, 55717, 60675, 650, 654, 6605, 6663, 6866, 6870, 7015, 7276, 79625, 81848, 84231, 84634, 8913, 9049, 9394","10498, 1545, 4088, 4846, 6502","1031, 129607, 148738, 215, 2260, 2332, 23767, 2581, 285025, 2982, 3043, 4693, 4771, 4808, 5159, 51684, 57462, 57817, 58494, 6315, 64072, 6575, 6598, 6608, 7036, 724066, 79903, 8314, 83550, 8820, 8822, 9213",47,5,32,79
Erosion of oral mucosa,"10312, 10318, 1053, 10892, 11277, 113235, 114548, 1230, 1294, 134218, 146206, 148022, 1493, 1773, 1830, 1991, 2000, 2113, 2213, 2215, 26191, 2672, 3106, 3117, 3119, 3123, 337867, 3459, 355, 356, 3569, 3575, 3592, 3654, 3684, 3852, 3861, 3914, 3918, 4067, 4204, 4210, 4312, 4598, 4689, 4893, 51119, 51284, 51311, 51752, 54440, 54453, 54941, 5591, 5604, 5970, 6097, 6303, 64127, 64421, 6696, 673, 6775, 6789, 6850, 7099, 7128, 720, 7292, 81570, 8302, 843, 84818, 84876, 8737, 91662, 939",,"101928376, 10525, 1380, 139818, 149233, 221895, 2542, 29927, 3500, 3586, 3587, 3663, 3909, 5133, 51816, 54899, 55024, 59067, 640, 6573, 6728, 713, 721, 7332, 79415, 79631, 79932, 847, 92579, 959, 9948",77,0,31,108
Eruption failure,"10269, 221496, 2260, 2316, 2317, 23347, 324, 5745, 64135, 6452, 6885, 84168","126695, 4089, 5308, 54757, 9361","1009, 3239, 4000, 6925, 7204",12,5,5,17
Erythroid hyperplasia,"10661, 146059, 2065, 22, 23451, 2623, 3043, 4891, 51218, 5230, 5277, 5313, 54790, 7389, 7390, 80324, 84529","10483, 3717, 6423, 8313, 894","23395, 2694, 9663",17,5,3,20
Esophageal atresia,"128674, 2072, 2187, 2260, 2263, 2294, 3691, 4613, 5015, 5053, 51729, 5339, 55112, 55120, 55636, 6023, 6657, 7547, 89891, 9343, 9915","1294, 3852, 5879","10046, 10606, 2177, 3655, 367, 4990, 5422, 57539, 57560, 6602, 6658, 7528, 79659, 8820",21,3,14,35
Everted lower lip vermilion,"1009, 10265, 10430, 10913, 1193, 121214, 126410, 128178, 135886, 138050, 1896, 1909, 2068, 2073, 2074, 2245, 2273, 2290, 22907, 22930, 2296, 23241, 23258, 23384, 23394, 242, 25782, 26235, 2629, 27245, 283489, 30000, 3339, 3425, 3480, 3756, 3778, 3984, 4190, 4204, 4247, 4487, 4784, 4893, 4952, 5080, 51098, 51099, 5308, 53335, 546, 54870, 55691, 55777, 56006, 56098, 57167, 57465, 57688, 60401, 6197, 643418, 6638, 6664, 6792, 6804, 7020, 7030, 7461, 7490, 83987, 8468, 85440, 90952, 9487, 9509, 9569, 9820","54496, 9369","10847, 1123, 112752, 114049, 116931, 151516, 155368, 155382, 1917, 2006, 2067, 23126, 23129, 23363, 23389, 26128, 26154, 26608, 26834, 27316, 284058, 2969, 29957, 3020, 3265, 348938, 4613, 4733, 54517, 54828, 55624, 55764, 57192, 57539, 57728, 58508, 59344, 5980, 5982, 6134, 627, 650, 653361, 6595, 6611, 6820, 6874, 7021, 7051, 7458, 79718, 79813, 79989, 80204, 80816, 81857, 84163, 84168, 84277, 84320, 84700, 9031, 91179, 9898, 9935",78,2,65,143
Excessive salivation,"10479, 128989, 1610, 1644, 171546, 2066, 23013, 23025, 23230, 2554, 2566, 2643, 27086, 27286, 2799, 283, 2898, 29110, 311, 3708, 400916, 4340, 478, 4784, 4841, 5032, 5376, 540, 5444, 546, 5631, 57526, 6335, 6509, 6567, 6638, 7337, 7415, 755, 79628, 8398, 84628, 84679, 84842, 8604, 8925, 9230, 92335, 9289, 9378, 9487, 9568, 9759","27074, 7222","10059, 10087, 10133, 10159, 10320, 10522, 10588, 10717, 10846, 10891, 11128, 11154, 1512, 1639, 170302, 1737, 1968, 2137, 2192, 22891, 2290, 23111, 23141, 23219, 23261, 23314, 23431, 23435, 2521, 259232, 25978, 26834, 27107, 2733, 283489, 2903, 2906, 29978, 3060, 3097, 3106, 3119, 3123, 3178, 3188, 340533, 347733, 374654, 3747, 388015, 4204, 4361, 4744, 4750, 4948, 5010, 5063, 51126, 51319, 5216, 5297, 54209, 5445, 5446, 5455, 55209, 5524, 55384, 55617, 55697, 55703, 55739, 55777, 55830, 55906, 5630, 56992, 57194, 57468, 57679, 5805, 5860, 63035, 6304, 6311, 6323, 6324, 6326, 6472, 6595, 6621, 6647, 6711, 6874, 6899, 7054, 7292, 7703, 80856, 8148, 84340, 84706, 84823, 8788, 8831, 8878, 8911, 899, 9179, 9217, 9256, 93986, 9442, 9675, 9782, 9839, 9896, 9968",53,2,118,171
Exercise-induced muscle stiffness,"487, 5837, 6329, 859",1180,"5213, 5255, 6566, 90523",4,1,4,8
Exercise-induced rhabdomyolysis,"226, 37, 3939, 5837, 6261, 779",,,6,0,0,6
Exocrine pancreatic insufficiency,"1056, 1080, 11254, 11330, 115019, 134218, 1497, 170302, 1909, 197131, 22802, 22827, 23019, 23022, 256297, 26060, 2627, 2645, 2729, 2947, 3077, 3162, 3172, 3651, 3767, 3783, 3845, 4089, 4282, 5078, 51119, 51164, 51651, 5265, 537, 5557, 5644, 5645, 640, 6550, 6690, 6729, 6774, 6804, 6833, 6927, 6928, 7157, 7468, 79631, 79728, 8462, 84701, 8481, 8567","142, 7466","1029, 1084, 182, 2212, 285282, 3630, 4680, 4760, 54914, 57003, 57570, 6556, 672, 675, 7040, 8565, 9451",55,2,17,72
Exodeviation,"10381, 11020, 120, 1282, 149371, 167691, 1798, 1859, 1947, 2200, 2255, 2263, 23028, 23394, 2702, 2703, 2782, 2783, 283209, 29926, 3188, 401, 4088, 4617, 478, 4841, 5080, 55605, 55812, 56172, 6121, 6638, 6660, 6792, 6899, 7025, 7046, 7048, 7490, 778, 78987, 80036, 84842, 8567, 91147, 9227, 9289","120114, 3757, 4771, 487, 5076, 57348, 9620, 9681","1009, 10093, 10352, 104, 10526, 11117, 11152, 11338, 1281, 140679, 165, 166378, 1974, 2201, 2202, 224, 2261, 22827, 23126, 23135, 23221, 23268, 23291, 23327, 23400, 23418, 25, 2590, 26503, 27125, 27245, 2890, 29920, 30008, 3030, 3166, 347733, 36, 3708, 388552, 4015, 4054, 4087, 4157, 444, 4568, 473, 477, 4882, 4883, 4948, 51116, 51651, 5351, 5442, 546, 54681, 54880, 55033, 55325, 55717, 55768, 55906, 56098, 5631, 56937, 57096, 57187, 57479, 57531, 6045, 6050, 60684, 6134, 6297, 63035, 6326, 633, 6477, 64802, 6497, 6507, 6513, 6535, 65993, 6651, 6873, 7042, 7043, 7299, 7337, 7355, 773, 7846, 79875, 79912, 8076, 81031, 8367, 83938, 84570, 875, 90624, 91137, 91574, 9255, 94137, 9419, 9898, 998, 9997",47,8,111,158
Exstrophy,"1009, 3670, 3845, 5053, 8626, 9968","1131, 25849, 4524, 5013, 59, 60495, 64840, 6928, 7473, 7484, 9860",51733,6,11,1,7
Extrahepatic cholestasis,"23022, 675, 7157, 79728","1244, 182","1027, 1029, 285282, 3845, 4089, 672",4,2,6,10
