Gene Set Name,Common Genes,Newly Added Genes,Lost Genes,# Common,# New,# Lost,# Original
Leukoencephalopathy,"10059, 10352, 10730, 11267, 11277, 1181, 1183, 122961, 124454, 126328, 1267, 1282, 128240, 1352, 1436, 1487, 1593, 16, 1615, 1890, 1967, 2068, 215, 2193, 220296, 22866, 22934, 23209, 23400, 2581, 25913, 25915, 25939, 25974, 26235, 26275, 2670, 27247, 283989, 2972, 3516, 3735, 374291, 375387, 3798, 387787, 3912, 3980, 410, 4208, 4358, 4524, 4709, 4716, 4718, 4719, 4722, 4723, 4728, 4729, 4780, 4851, 4854, 4976, 50484, 5091, 51103, 51204, 51324, 51501, 5160, 5162, 5277, 54209, 5428, 54539, 549, 54982, 55157, 55572, 55823, 5621, 5654, 5660, 56945, 57505, 5879, 59, 6342, 6389, 644096, 64802, 65260, 6812, 727676, 7305, 760, 79053, 79133, 79152, 79709, 79944, 80169, 80208, 8050, 81570, 84334, 8496, 85358, 8560, 8635, 8802, 8890, 8891, 8892, 90624, 9179, 91875, 91942, 9361, 93627, 9373, 9692",,"100147744, 10060, 100996717, 10585, 10664, 10717, 10815, 11154, 1340, 1355, 136647, 148789, 196528, 197258, 200424, 2071, 22827, 22868, 22880, 23259, 23431, 25782, 25914, 26047, 26834, 271, 27245, 2760, 2783, 284184, 284217, 285203, 285362, 29078, 2961, 29925, 29954, 3098, 3155, 3781, 3954, 4010, 404672, 435, 4535, 4536, 4537, 4570, 4574, 4694, 4700, 4715, 4720, 4724, 4726, 4761, 4897, 4952, 4953, 5058, 51002, 51091, 51300, 51412, 53834, 54, 54344, 54567, 54968, 54973, 55159, 55621, 55699, 55863, 57479, 57514, 57572, 5832, 5927, 6134, 6329, 6341, 6651, 6748, 6834, 6897, 7317, 7453, 7468, 7543, 7555, 7737, 7874, 79029, 790955, 79147, 7920, 79783, 80036, 80224, 80267, 833, 84065, 85465, 8621, 8818, 90952, 9131, 9215, 92335, 92935, 9512, 9907, 998, 9997",123,0,115,238
Coronary artery aneurysm,"255738, 26119, 338, 3949, 5592, 64240, 64241",3690,,7,1,0,7
Decreased circulating androgen concentration,"10371, 10908, 128674, 1363, 1528, 1583, 1586, 1848, 190, 207, 2245, 2260, 23414, 2488, 2516, 2583, 26012, 2626, 2796, 2798, 3077, 3284, 3730, 3814, 389549, 3952, 3953, 3972, 4081, 4214, 4771, 4791, 4808, 50846, 5155, 51684, 51741, 5422, 5447, 55366, 55630, 55636, 55717, 57697, 654, 6598, 6605, 6608, 6662, 6736, 6866, 7015, 7490, 79625, 81848, 8314, 84634, 9394, 93953","1729, 2289, 3640, 367, 3973","2253, 23312, 5290, 55131, 57647, 60675, 6845, 6870, 80067, 84231, 8822",59,5,11,70
Abnormal neuron morphology,"10000, 10133, 10280, 10342, 10558, 10891, 10908, 11160, 11340, 1540, 1610, 1639, 203228, 2066, 23025, 23064, 23287, 23435, 2475, 2521, 25978, 26047, 2632, 27072, 283, 2896, 29110, 29978, 311, 3178, 3181, 3508, 3798, 400916, 4137, 427, 4287, 4744, 4750, 5216, 5274, 5290, 5393, 54209, 5445, 5446, 54664, 54822, 55165, 55187, 55830, 5630, 5663, 57679, 6311, 63925, 65250, 6606, 6607, 6647, 6687, 7072, 7277, 7305, 7317, 7415, 7443, 80208, 8148, 83636, 8878, 899, 91137, 9217, 9782, 9896",,"2733, 51010, 5444, 55131, 5575, 57449, 57562, 5832, 755",76,0,9,85
Gingivitis,"1075, 1536, 1991, 2542, 3689, 5340, 55612, 81570, 847, 959",,"10312, 10379, 10804, 11285, 1130, 1281, 1535, 2672, 2706, 29927, 340024, 3853, 4688, 4689, 4952, 54809, 57393, 653361, 6728, 6774, 6785, 7840, 79415, 9842",10,0,24,34
Adrenocortical adenoma,"10008, 1027, 1181, 1584, 1585, 324, 4221, 6329, 779","1508, 1514, 1586, 2194, 3762, 5045, 5566, 59272, 7113, 7157, 79798, 89885, 9833",,9,13,0,9
Abnormal retinal morphology,"10002, 1001, 100151683, 100288687, 10058, 10083, 10161, 10166, 1019, 10210, 10273, 10283, 103, 10300, 10309, 10318, 10352, 10383, 10413, 10461, 10464, 10516, 10518, 10522, 10533, 1056, 10560, 10585, 10594, 10625, 10659, 10661, 10681, 10682, 10730, 10733, 10806, 10815, 10878, 10908, 10982, 10991, 11020, 11107, 11128, 11200, 1121, 1123, 11234, 11235, 112752, 11277, 112802, 1130, 113189, 114548, 114902, 115399, 116150, 1181, 1182, 1188, 1200, 1201, 1203, 1213, 121391, 1230, 123016, 123872, 124590, 1258, 1259, 1261, 1280, 1282, 128338, 128637, 1296, 129880, 1299, 1301, 130557, 1312, 134218, 1349, 1351, 1355, 1356, 135886, 136647, 1380, 138050, 139212, 1406, 1410, 145173, 145226, 146167, 1462, 1471, 147183, 1487, 148789, 1493, 1497, 1499, 1509, 151188, 153241, 1545, 155368, 155382, 157657, 157680, 1593, 1605, 161582, 1638, 167691, 169522, 170692, 171023, 1767, 1770, 1773, 1785, 1788, 1789, 1798, 1804, 182, 1859, 189, 1910, 196, 200373, 2006, 200879, 200894, 2022, 203068, 2034, 2067, 2068, 207, 2071, 2073, 2161, 2192, 219854, 220, 2200, 2201, 2202, 220202, 221037, 2213, 221421, 2218, 2232, 224, 2248, 2260, 2263, 22827, 22866, 22880, 22897, 2290, 22901, 22906, 22926, 22930, 22931, 2296, 22999, 2301, 2302, 23020, 23090, 23093, 23095, 23096, 23097, 23126, 2314, 23155, 2317, 23219, 23241, 23322, 23334, 23347, 23370, 23404, 23418, 23451, 23474, 23554, 23568, 23600, 23639, 23746, 23761, 24, 24148, 246176, 246243, 2483, 2517, 253827, 2542, 2555, 2558, 2561, 256471, 2566, 25782, 25794, 2581, 25828, 25861, 2591, 25913, 25970, 25974, 25977, 25981, 26005, 26022, 26060, 26090, 26121, 26146, 2615, 26160, 26173, 261734, 2625, 26277, 26278, 2629, 2639, 2645, 26504, 2652, 2658, 2673, 2677, 26999, 27019, 27031, 27130, 27148, 2720, 27229, 27235, 27241, 27245, 2760, 2767, 2776, 2779, 2780, 2784, 282809, 283652, 284086, 285362, 285440, 286, 28952, 2896, 28982, 2916, 2978, 2979, 29925, 29929, 29940, 3000, 30062, 3028, 3030, 3033, 3052, 3073, 3074, 3075, 3078, 30813, 3098, 3105, 3106, 3113, 3115, 3123, 3166, 3172, 324, 337867, 338, 338328, 339829, 3419, 3423, 3426, 343035, 344658, 345193, 3458, 345895, 346007, 348, 348980, 3490, 352909, 355, 3586, 3592, 3614, 3617, 3630, 3643, 3651, 3663, 368, 3737, 374407, 3747, 375056, 375298, 3767, 3769, 3798, 3832, 3845, 388015, 388939, 3913, 392255, 3932, 3954, 3980, 3984, 4000, 4016, 402, 4023, 403, 4036, 4041, 406987, 4081, 4089, 4094, 4117, 4149, 4157, 4166, 4191, 4204, 421, 4210, 4255, 427, 4286, 4308, 4358, 440435, 4508, 4509, 4512, 4513, 4514, 4519, 4535, 4536, 4537, 4538, 4539, 4540, 4541, 4547, 4564, 4591, 4598, 4615, 462, 4644, 4646, 4647, 4653, 4683, 4693, 4694, 4704, 4720, 473, 4750, 4751, 4758, 4760, 4763, 477, 4771, 4810, 4867, 4897, 4901, 4915, 4921, 4935, 4942, 4948, 4952, 4976, 498, 4982, 49855, 4990, 50, 5015, 50484, 5052, 5062, 5076, 5078, 5080, 50939, 50945, 51, 51010, 51057, 51085, 51095, 51102, 51109, 5111, 51134, 51151, 51163, 51259, 5130, 51322, 5133, 51339, 51343, 51412, 5145, 5146, 5147, 5148, 5149, 51524, 5158, 5159, 51626, 5167, 51741, 51816, 5184, 5189, 5190, 5191, 5192, 5193, 5194, 5195, 523, 5230, 5264, 5290, 5322, 53335, 5351, 5373, 54148, 5428, 54386, 54476, 54487, 54507, 54539, 54551, 5456, 54585, 54714, 5476, 54765, 54806, 54820, 54880, 54899, 54903, 54919, 54949, 54970, 54973, 54982, 55036, 55112, 55129, 55154, 55172, 55212, 55213, 55214, 5530, 5538, 55384, 55624, 55636, 55654, 55670, 55714, 55733, 55764, 55768, 55812, 55901, 55975, 5627, 5631, 5649, 5657, 5660, 56623, 56652, 56683, 56980, 57010, 57096, 57105, 57167, 57192, 5727, 5728, 57531, 57545, 57560, 57670, 57709, 582, 5824, 5828, 583, 5830, 58495, 58497, 585, 5908, 5925, 5950, 5956, 5959, 5961, 5979, 5995, 6010, 6011, 6017, 6023, 60506, 60509, 6094, 6100, 6101, 6102, 6103, 611, 6121, 6134, 617, 6247, 6295, 6297, 6299, 6311, 6314, 6328, 63895, 63901, 6391, 63916, 6392, 6399, 640, 64072, 641, 64131, 64132, 64218, 644096, 64412, 6452, 6469, 646960, 64802, 64840, 6492, 6496, 65057, 6506, 65062, 65082, 652, 65217, 6533, 653361, 6609, 6657, 6663, 667, 6674, 6696, 6711, 6742, 6774, 6775, 6785, 6804, 6834, 6899, 6935, 6945, 7003, 7012, 7015, 7020, 7078, 7084, 7099, 7123, 7128, 7157, 720, 7249, 726, 7274, 7275, 7287, 7290, 7292, 7299, 729920, 735, 7399, 7401, 7428, 7439, 7461, 7466, 7468, 7486, 7490, 7532, 755, 760, 768206, 773, 778, 7840, 7855, 79053, 79140, 79158, 79583, 79600, 79644, 79659, 79738, 79759, 79770, 79797, 79803, 79809, 79848, 79876, 79932, 79947, 79955, 79977, 79991, 80025, 80036, 80169, 80173, 80184, 80210, 80216, 80776, 80781, 8085, 8100, 8120, 81689, 8195, 8214, 8220, 8302, 8314, 8322, 83394, 83544, 83552, 83605, 83696, 83723, 83861, 83872, 8402, 84059, 84100, 84131, 84140, 84197, 84277, 84314, 84334, 8449, 8462, 84627, 8468, 84695, 8481, 84839, 84892, 84984, 85015, 85016, 8504, 8517, 85378, 85452, 85465, 857, 8573, 8701, 875, 8754, 8777, 8788, 8792, 8799, 8813, 8831, 8842, 889, 8943, 89765, 89781, 89891, 89910, 9031, 91147, 9128, 9129, 91452, 9158, 91647, 91851, 9187, 9203, 9215, 92154, 92211, 9227, 92482, 92840, 92949, 9319, 93426, 93589, 9364, 9371, 9382, 94, 9409, 94137, 9445, 9487, 9568, 95681, 9573, 9632, 9657, 9699, 9742, 9785, 9839, 9894, 9935, 9968, 9990, 9993",5654,"100147744, 100996717, 101928376, 1029, 1030, 10329, 10491, 10526, 10576, 1063, 10743, 10939, 10992, 11014, 11041, 11117, 11190, 11285, 113246, 114049, 115948, 1161, 121340, 125988, 126792, 1277, 1278, 1281, 1297, 1298, 1302, 132320, 1340, 134359, 1352, 1387, 148398, 149233, 149461, 1495, 152110, 16, 1615, 165, 166379, 166647, 166929, 1678, 1737, 1743, 1759, 1806, 1834, 1836, 1908, 1917, 201163, 201973, 202018, 2072, 2074, 2113, 221322, 2215, 221895, 2257, 2271, 22868, 22947, 22954, 23059, 23065, 23078, 23184, 23187, 23503, 23545, 23590, 249, 25, 2538, 258, 25914, 25973, 26123, 26191, 2622, 26229, 26608, 27072, 27077, 27183, 2812, 283375, 283987, 284111, 284161, 284217, 286053, 28981, 2906, 29072, 2937, 2961, 2969, 29894, 29954, 30008, 3032, 3035, 3043, 3047, 3048, 3149, 326, 3291, 3329, 3420, 3425, 343171, 344, 345643, 3459, 3500, 3593, 3654, 3684, 3708, 3745, 3799, 387733, 388389, 388403, 388531, 388552, 390595, 3977, 401124, 4015, 4043, 404672, 4054, 407, 4087, 4088, 4123, 4125, 4329, 443, 444, 4558, 4566, 4567, 4570, 4572, 4574, 4575, 4577, 4578, 478, 4882, 4883, 5033, 5034, 51094, 51098, 51103, 51119, 51128, 51204, 51284, 513, 51314, 51360, 51364, 514, 51594, 51752, 5176, 5277, 529, 5352, 5358, 54499, 54675, 54768, 5479, 54840, 54872, 54892, 55012, 55024, 55033, 55130, 55151, 55152, 55181, 5551, 55603, 55857, 56896, 56937, 57020, 57479, 57724, 57728, 59, 59336, 5949, 595, 5982, 60, 60386, 60681, 6197, 6239, 6323, 633, 6334, 6341, 6389, 6390, 63915, 64127, 64175, 64446, 64801, 64834, 649, 6497, 65250, 6678, 6694, 6833, 6873, 6897, 6927, 7025, 7042, 7043, 7046, 7048, 71, 721, 7248, 7332, 7353, 7355, 7360, 7403, 7458, 7469, 7471, 7481, 7518, 7543, 762, 7737, 774, 781, 7837, 7867, 79087, 79147, 79665, 79867, 79875, 79879, 79925, 79934, 80055, 80150, 80201, 80207, 80208, 80324, 8076, 81031, 8260, 833, 83538, 83715, 8382, 84068, 84146, 84163, 84168, 84189, 84233, 84572, 84816, 84833, 85300, 85478, 8565, 871, 8787, 8867, 8882, 8974, 8985, 89866, 9094, 90952, 90993, 91137, 91574, 92002, 92344, 92749, 9276, 93233, 9469, 9497, 9569, 9723, 9786, 9851, 9871, 9897, 9907, 9927, 9997",797,1,323,1120
Sclerocornea,"1349, 2301, 30062, 3052, 4693, 4990, 5080, 54539, 652, 6657, 7837, 91179",,"10586, 1063, 10815, 11081, 11107, 126792, 1487, 1717, 2260, 23322, 26123, 27077, 29957, 3166, 3954, 51259, 54872, 54903, 55697, 55714, 57096, 57545, 65062, 6899, 7468, 7469, 79583, 79600, 79770, 79848, 79867, 80184, 80776, 84314, 8550, 91147, 9896",12,0,37,49
Prominent nasal bridge,"10210, 10262, 10274, 10464, 10526, 10664, 10682, 10847, 10907, 11011, 129880, 1312, 1399, 157680, 166379, 170302, 1725, 1910, 200734, 2074, 221037, 222663, 2239, 2261, 2263, 23013, 23135, 23314, 23322, 2334, 23384, 23592, 253738, 25885, 25970, 26128, 26160, 2702, 2703, 27241, 27315, 284058, 284098, 29123, 3190, 3339, 374654, 374879, 375056, 403, 4089, 4204, 4247, 4286, 4683, 4841, 4867, 5077, 51057, 51114, 51317, 51524, 5159, 51633, 5373, 54880, 54888, 54903, 55212, 55650, 55869, 55870, 5594, 56172, 5649, 56623, 56915, 582, 583, 585, 5879, 5925, 60529, 65062, 65250, 6663, 6874, 6899, 6925, 7043, 7204, 7291, 79738, 7994, 80184, 80816, 8091, 8195, 84148, 8481, 84992, 8573, 8626, 8925, 9126, 93210, 9401, 9968, 9969","10060, 259232","10484, 1063, 10765, 10806, 11020, 11193, 116115, 116931, 1193, 123016, 128637, 132320, 1327, 150468, 153241, 157657, 1859, 1889, 1908, 200894, 2067, 2132, 219844, 219854, 2200, 22884, 22954, 22995, 23090, 23114, 23116, 23162, 23247, 23522, 23594, 25776, 25782, 2590, 25914, 25942, 26038, 26123, 2626, 26834, 27077, 2812, 285175, 29998, 30000, 3097, 317662, 340533, 3476, 3643, 4001, 421, 4212, 444, 471, 4810, 49855, 5063, 50814, 51132, 5116, 51259, 5147, 51684, 54345, 54543, 54585, 54806, 54820, 55081, 5587, 56098, 57038, 57178, 57545, 5908, 5965, 613, 6239, 63925, 65109, 6611, 672, 6878, 7025, 72, 7290, 7353, 7453, 7518, 78989, 79087, 79583, 79600, 79736, 79848, 79867, 80067, 80173, 80204, 80210, 80776, 8242, 8243, 8294, 8295, 83932, 8405, 84100, 84720, 84984, 85440, 85459, 8621, 91147, 91647, 92482, 9342, 93627, 9487, 95681, 9578, 9632, 9698, 9731, 9786, 9851",109,2,131,240
Congenital contracture,"100128927, 10195, 1020, 10216, 10269, 10324, 10585, 1073, 1103, 112, 113189, 1134, 11340, 1145, 1146, 1182, 127833, 1291, 1303, 1305, 131377, 163175, 170689, 171023, 1718, 1785, 1861, 199857, 200205, 2065, 2068, 2073, 2074, 2201, 2218, 22880, 23129, 23265, 23287, 23299, 23345, 23389, 23396, 23522, 23729, 246329, 259232, 26053, 26153, 26276, 2629, 2632, 2645, 2673, 27286, 2733, 2737, 2783, 283989, 285489, 29940, 29954, 3339, 342035, 3630, 3651, 3691, 375790, 3767, 390594, 3911, 4000, 4593, 4604, 4620, 4621, 4626, 4649, 4654, 4703, 4897, 4927, 5081, 51008, 51010, 51117, 5119, 51305, 5297, 5339, 5352, 5393, 54101, 54551, 55165, 5530, 55593, 55605, 55627, 55681, 55906, 56203, 56975, 57003, 57211, 57222, 57498, 58, 5913, 59341, 60482, 60681, 6263, 6329, 63894, 63895, 63925, 65055, 6572, 6616, 6663, 6774, 6833, 6843, 6904, 7043, 7136, 7169, 7170, 7317, 7443, 7528, 777, 7846, 79147, 79158, 825, 84340, 84665, 84896, 8506, 8818, 91137, 91754, 91869, 9289, 9319, 9325, 9326, 94005, 9496, 9896, 9928","10000, 1278, 27086, 3908, 392255, 4625, 70, 7137, 7168, 779, 80146, 9427","10526, 11117, 113179, 1281, 165, 2067, 2200, 2202, 23443, 25, 30008, 34, 3655, 3800, 4015, 4054, 4087, 4088, 444, 4882, 4883, 5351, 55033, 56937, 5980, 633, 6497, 6536, 6576, 7042, 7046, 7048, 79875, 8076, 81031, 8216, 84162, 875, 91574, 9215",153,12,40,193
Small nail,"10075, 1028, 10297, 10617, 10804, 11128, 117581, 1294, 1301, 1302, 132884, 135886, 196528, 1984, 2006, 2121, 2263, 23028, 23219, 23512, 242, 253738, 25885, 25886, 26123, 27125, 2719, 2735, 284654, 28952, 2969, 29957, 3209, 3229, 341208, 3481, 3516, 3549, 3636, 3782, 3852, 3981, 3984, 4851, 4920, 51412, 5281, 5324, 5325, 5339, 54567, 54888, 5500, 55593, 55650, 5566, 56896, 56992, 57061, 57465, 57492, 57514, 5828, 59344, 5977, 64324, 6473, 6477, 653361, 6598, 6601, 6602, 6605, 6664, 6926, 7102, 7291, 7461, 7547, 79087, 79971, 80144, 80152, 8085, 81607, 8200, 8289, 8295, 84065, 84529, 8517, 8626, 8726, 93210, 9487, 9488, 9719","2737, 80204","10195, 10283, 10940, 114049, 134218, 136647, 1376, 1499, 150468, 155368, 155382, 168667, 1801, 1802, 2068, 2146, 2239, 2260, 23013, 23169, 2355, 23556, 25871, 26608, 27315, 284098, 285203, 29998, 3265, 3756, 388015, 4487, 473, 4953, 50814, 51085, 51132, 51360, 51626, 526, 5277, 54101, 54543, 5528, 55384, 55505, 55651, 5567, 55784, 56916, 57020, 57479, 57572, 57647, 58499, 5894, 5982, 6197, 6418, 6597, 6659, 6804, 7020, 727857, 7458, 7543, 7750, 79068, 80326, 8036, 8091, 84163, 84277, 8468, 84720, 8493, 84942, 84992, 85358, 8788, 9031, 90459, 9496, 9569, 9791, 9894, 9897, 9898, 999, 9997",97,2,90,187
Aplasia cutis congenita,"10054, 1294, 1308, 1349, 1487, 1832, 197131, 27245, 284252, 285203, 3516, 3655, 3691, 3852, 3861, 3914, 3918, 3954, 4488, 4851, 5339, 54567, 54872, 57514, 57572, 60529, 6872, 7020, 7468, 7543, 79796, 999",,"10815, 2355, 3313, 3845, 3909, 4312, 526, 53834, 55784, 7469, 9790",32,0,11,43
Broad nasal tip,"10060, 10075, 10210, 10664, 10736, 10847, 11011, 112939, 158326, 178, 196528, 2006, 2186, 22827, 22930, 23126, 23133, 2317, 23314, 23394, 253738, 257, 25782, 25836, 26040, 26123, 26137, 2720, 27245, 27315, 3190, 324, 3265, 3425, 3480, 3756, 3782, 389827, 4052, 4081, 4297, 4750, 4893, 50485, 51085, 51259, 51305, 51317, 51322, 51780, 54496, 54880, 55023, 55252, 55650, 5573, 55869, 56006, 57492, 57688, 5792, 5915, 5977, 60, 60529, 6197, 64324, 64840, 6597, 6602, 6638, 6659, 6664, 7020, 7021, 7291, 7403, 7528, 7750, 79583, 7994, 80232, 80816, 81887, 8289, 8367, 84720, 8481, 85440, 8573, 8733, 8812, 90417, 9126, 92002, 93210, 9653, 9759","1861, 22982, 343450, 9469","1009, 11133, 11198, 114034, 1499, 170692, 1806, 1859, 1968, 2132, 2137, 221322, 23219, 23221, 23325, 23404, 23545, 25886, 26834, 27086, 2736, 285590, 29072, 29081, 317662, 374654, 3832, 4036, 4076, 415, 5147, 523, 526, 529, 5293, 54870, 5515, 5575, 55784, 57459, 57465, 57511, 5813, 5927, 6261, 6418, 64359, 64864, 65250, 6598, 6601, 6605, 6872, 6885, 6909, 7175, 7518, 7543, 79718, 80204, 8364, 84282, 8558, 9091, 9131, 9578, 9851",98,4,67,165
Easy fatigability,"10367, 1103, 1145, 1630, 1785, 199857, 23479, 2673, 291, 29925, 3717, 375790, 3939, 4038, 4352, 4593, 4649, 4703, 4780, 50484, 50515, 5428, 54790, 56652, 57190, 58, 5913, 6261, 6329, 6389, 6392, 6576, 6616, 6786, 6834, 6843, 7040, 7169, 7170, 79731, 79912, 8292, 844, 8988, 92667, 9531","23786, 2717, 367, 65018, 664","1001, 100151683, 10060, 10082, 10126, 10195, 10235, 10262, 10269, 1028, 10293, 10297, 10312, 10371, 10491, 10585, 1062, 10660, 10682, 10683, 10733, 10847, 10908, 10940, 11005, 11014, 11128, 11232, 112752, 11285, 113189, 1134, 1140, 1144, 114548, 1184, 118429, 1186, 120227, 121340, 124583, 126792, 1277, 1278, 127833, 1280, 128674, 129285, 129607, 1297, 1298, 1299, 1300, 1301, 1302, 1305, 1311, 132884, 134218, 134701, 138050, 1387, 139285, 142680, 1436, 145258, 145873, 150468, 1513, 153241, 157570, 1594, 161742, 166929, 168667, 170691, 1718, 1723, 1747, 1749, 175, 1750, 1758, 176, 1763, 1788, 1798, 1836, 1855, 1857, 1890, 1906, 1909, 1947, 1954, 200734, 202018, 2033, 203859, 2077, 2121, 2122, 2131, 2132, 2137, 2146, 2192, 219844, 2200, 2201, 221264, 222663, 2245, 2253, 2254, 2255, 2260, 2261, 2263, 22800, 22808, 22827, 22856, 22858, 22995, 23118, 2316, 23169, 2317, 23184, 23213, 23233, 23314, 23322, 2335, 23363, 23384, 23432, 23483, 23498, 23522, 23545, 23586, 23592, 23594, 23761, 249, 2517, 2535, 255758, 257, 25836, 25839, 2588, 25885, 25886, 2590, 2591, 25911, 26123, 26146, 26160, 26175, 26227, 26229, 26503, 2688, 2690, 2692, 2693, 2697, 27152, 2719, 2720, 27343, 2736, 2737, 2773, 2778, 2799, 283120, 284439, 285203, 285362, 285489, 285590, 286053, 2879, 28962, 28981, 29072, 29123, 2972, 29887, 29895, 2990, 29940, 29957, 29968, 29980, 3110, 3190, 3207, 3209, 3239, 3248, 3265, 3313, 3339, 3400, 340419, 3417, 3418, 342184, 3423, 3425, 3479, 3480, 3481, 3483, 3516, 3547, 3549, 3551, 3557, 3561, 3572, 3636, 3679, 372, 374654, 3759, 3835, 3845, 387733, 3899, 3911, 3913, 392255, 3930, 3955, 3977, 3980, 4000, 4010, 4041, 4052, 4053, 4054, 406932, 4087, 4088, 4089, 411, 4125, 4126, 4148, 415, 4174, 4221, 4222, 4233, 4256, 4297, 4313, 4318, 4322, 4323, 4488, 4507, 4591, 4613, 4621, 4633, 4669, 4750, 4758, 4763, 4784, 4796, 4851, 4853, 4880, 4882, 4883, 4893, 4920, 4921, 4982, 4998, 5000, 5015, 5034, 50485, 5077, 50814, 50964, 51025, 51053, 51082, 51098, 51119, 5116, 51199, 51259, 5130, 51360, 5139, 5144, 5155, 51567, 5159, 51594, 51626, 51659, 5167, 51715, 5176, 51776, 5190, 5191, 5213, 5251, 5295, 5307, 5308, 5324, 5331, 5332, 5351, 5352, 5358, 54, 54187, 54209, 5426, 5447, 5449, 545, 54567, 5476, 5479, 54808, 54903, 54928, 5500, 55033, 55112, 55151, 55191, 55280, 55315, 55325, 55343, 55503, 55599, 55603, 55650, 5566, 5567, 55697, 55699, 55703, 5573, 55750, 55764, 55790, 55835, 55858, 55863, 55869, 55906, 5593, 5594, 5604, 5605, 56172, 5626, 56603, 5689, 56915, 56975, 57020, 57104, 57167, 5744, 5745, 57462, 57492, 57514, 57539, 57545, 57560, 57572, 57688, 57728, 5781, 579, 5830, 5831, 58494, 5881, 5885, 5888, 5894, 5898, 5932, 59341, 5977, 60, 6016, 6023, 60482, 60529, 60676, 60681, 6134, 6137, 6237, 6239, 6299, 633, 6390, 63901, 6399, 64072, 64094, 64131, 64132, 64135, 64175, 6424, 64324, 64327, 64359, 644096, 64412, 64419, 6448, 6452, 6468, 6469, 6473, 64802, 64841, 649, 6497, 650, 65082, 65250, 6572, 6575, 6578, 658, 6597, 6598, 65992, 6605, 6628, 6654, 6655, 6657, 6658, 6662, 6678, 6697, 6729, 673, 6774, 6777, 6885, 6905, 6910, 6911, 6913, 6916, 6926, 6938, 6949, 695, 7042, 7043, 7046, 7048, 7066, 7227, 7234, 727857, 7291, 7305, 7421, 7468, 7471, 7473, 7474, 7475, 7476, 7480, 7518, 755, 760, 7704, 7840, 78989, 79087, 79158, 79572, 79577, 79583, 79631, 79659, 79705, 79796, 79809, 79867, 79879, 79903, 80184, 80185, 80199, 8022, 80254, 8036, 8074, 8091, 8092, 811, 81620, 81794, 81796, 8200, 8216, 8243, 8318, 83452, 83706, 83987, 84068, 84188, 8443, 84572, 846, 84665, 84667, 84700, 84705, 8481, 8493, 8517, 85301, 85365, 8540, 860, 8600, 8626, 867, 871, 8792, 8813, 8820, 8838, 8942, 8945, 89884, 89891, 89970, 90, 9049, 9060, 90993, 91147, 91179, 91252, 9126, 9131, 91461, 91754, 9200, 92002, 9213, 92344, 9241, 9247, 9321, 9343, 9361, 9365, 9382, 9401, 9419, 9423, 9427, 9451, 9469, 9496, 9533, 9573, 9653, 9663, 9719, 9742, 9759, 9775, 9786, 9791, 9820, 9842, 9851, 9871, 9896, 990, 9917, 9935, 9939, 9949, 998",46,5,616,662
Abnormal periungual morphology,"1053, 3853, 3854, 3868, 3872, 3909, 3914, 3918, 4791, 51360, 547, 55630, 6335, 641, 65125, 6774, 6868, 7249",947,"340061, 3458, 50814, 54463, 7248",18,1,5,23
Impaired pain sensation,"100033413, 10059, 10073, 10522, 10558, 10743, 11280, 145624, 182, 219854, 22854, 22948, 23096, 23742, 253738, 25923, 2705, 283120, 283489, 2892, 3098, 3190, 3315, 338433, 3977, 4010, 4204, 4358, 4359, 4747, 4803, 4914, 5375, 54332, 55775, 5631, 57410, 59335, 5981, 6310, 6335, 6652, 6792, 7204, 7415, 7681, 781, 791114, 79628, 80036, 80821, 8242, 8243, 8518, 85358, 85446, 8566, 87178, 8888, 8924, 9131, 9517, 9568, 9759, 9927","3745, 6336, 9425","10984, 19, 2200, 2314, 3035, 3481, 3653, 51062, 5165, 5376, 54551, 55699, 55768, 59345, 64864, 7343, 8218, 8567, 9839",65,3,19,84
Hypoketotic hypoglycemia,"1374, 1376, 208, 3030, 3032, 37, 3767, 6833, 788",5290,"22845, 2645, 3033, 3172, 6927, 7351",9,1,6,15
Psychotic episodes,"10531, 23400, 2908, 4524",720,"11315, 162417, 23028, 2778, 3145, 546, 64072, 673, 7157, 727676, 79798, 84196, 9056, 9101",4,1,14,18
