Gene Set Name,Common Genes,Newly Added Genes,Lost Genes,# Common,# New,# Lost,# Original
Abnormal abdomen morphology,"100506658, 103, 10312, 10367, 10507, 10651, 10730, 114548, 1376, 1493, 157570, 175, 2067, 2263, 22800, 2313, 2318, 2353, 2517, 2542, 2588, 25974, 26235, 26276, 2632, 2719, 2821, 283120, 286, 29110, 3145, 34, 3425, 3569, 3586, 3643, 3717, 383, 3845, 4000, 4015, 4023, 4088, 4089, 4282, 4591, 4613, 472, 4853, 4864, 5091, 51099, 51119, 5156, 51651, 5167, 5277, 5290, 5294, 5295, 5351, 540, 5424, 55210, 55384, 55636, 55764, 5604, 5660, 5728, 57410, 5781, 595, 6239, 6329, 63894, 64127, 6609, 6663, 672, 673, 6833, 6834, 6929, 7030, 7042, 7066, 7099, 7137, 7157, 7248, 7403, 7490, 8314, 84665, 857, 8573, 8737, 875, 919, 930, 939, 9742, 9780, 9968",,"100, 100147744, 100151683, 10019, 10020, 10056, 10068, 10092, 10102, 10112, 10125, 10155, 10159, 10165, 10166, 101928376, 10216, 10225, 1028, 1029, 10464, 10466, 10483, 10525, 10526, 10535, 10551, 10555, 10568, 10577, 10616, 10653, 10661, 10714, 1080, 10984, 10991, 11117, 11133, 11145, 11222, 11231, 11232, 11274, 11277, 11281, 112812, 1130, 11311, 113220, 114049, 115650, 1161, 1186, 120227, 1230, 1244, 124454, 126328, 1281, 129285, 129563, 130589, 1312, 1340, 134218, 134353, 1352, 1355, 135886, 1371, 1374, 1380, 138050, 139818, 139886, 1441, 144811, 145173, 146059, 147007, 147372, 148738, 149233, 1497, 1499, 150, 151188, 1513, 1535, 1536, 155368, 155382, 1594, 1604, 162417, 165, 166379, 166785, 169792, 171023, 1716, 1717, 1718, 1719, 1736, 1738, 1776, 1777, 178, 1794, 1798, 1855, 19, 197131, 1984, 199221, 2006, 200734, 200894, 201294, 202018, 2035, 2038, 2050, 205327, 2057, 2065, 207, 2072, 2074, 208, 2108, 2109, 2110, 212, 2122, 2130, 2137, 2153, 2177, 2184, 219285, 2193, 2200, 2201, 2202, 2203, 221037, 2212, 222546, 2239, 2243, 226, 2271, 22806, 22808, 22861, 22868, 229, 23022, 2303, 23095, 23116, 23149, 23162, 23218, 23230, 2328, 23322, 23395, 23426, 23451, 23495, 23534, 23600, 238, 2492, 25, 2533, 2538, 2539, 2548, 2582, 25821, 25839, 2584, 25913, 25915, 2592, 25939, 26007, 26047, 26154, 26160, 26191, 2623, 2624, 26277, 2629, 2639, 26503, 26580, 26608, 2683, 27031, 27040, 27125, 27183, 2720, 27232, 27245, 2729, 2767, 2783, 2799, 2811, 2812, 2815, 2819, 284058, 284086, 284119, 284184, 284252, 285203, 285282, 285362, 2859, 28755, 28957, 28962, 28985, 29078, 2969, 29851, 29887, 2990, 2995, 29969, 3000, 30008, 30061, 3030, 3039, 3040, 3043, 3047, 3048, 3055, 3071, 3074, 3077, 3098, 3106, 3123, 3155, 3158, 3162, 3172, 3248, 326625, 3295, 331, 335, 3376, 337867, 338328, 3394, 3423, 3431, 344, 3458, 3459, 348, 3481, 3492, 3516, 355, 3557, 3559, 356, 3560, 3561, 3572, 3575, 3592, 3594, 3604, 3636, 3654, 3655, 3659, 3662, 3663, 368, 3691, 37, 3702, 3716, 3718, 374291, 374354, 374393, 374879, 3756, 3767, 3782, 3783, 3784, 38, 3815, 3875, 388015, 388662, 388962, 389421, 3911, 3930, 3931, 3932, 3981, 3984, 3988, 3991, 4004, 4041, 404672, 4054, 4067, 4068, 4087, 411, 4125, 4141, 4173, 421, 4210, 4233, 427, 435, 4351, 4352, 4358, 444, 445, 4485, 4508, 4509, 4519, 4535, 4536, 4537, 4538, 4540, 4541, 4547, 4556, 4566, 4567, 4570, 4574, 4577, 4578, 4594, 4598, 4607, 4615, 4633, 4645, 4665, 4668, 4669, 4688, 4689, 4694, 4695, 4700, 4709, 4715, 4716, 4719, 4720, 4722, 4723, 4724, 4726, 4728, 4729, 4758, 4792, 4851, 4854, 4860, 4869, 4882, 4883, 4893, 4920, 4938, 498, 5009, 5052, 50619, 50628, 5073, 50943, 5095, 5096, 51, 5105, 51067, 51081, 51095, 51103, 51204, 51218, 513, 51300, 51311, 5133, 514, 51422, 51473, 51520, 51626, 51660, 51750, 51752, 51816, 5184, 5189, 5190, 5191, 5192, 5193, 5194, 5195, 5205, 5236, 5244, 5251, 5256, 5257, 526, 5261, 5264, 5265, 5286, 5293, 5311, 5313, 5314, 5325, 53335, 5339, 537, 5373, 5428, 54345, 54440, 5450, 54517, 54532, 54539, 54567, 546, 5468, 5476, 54790, 549, 54903, 54914, 54968, 55005, 55033, 55072, 55109, 55135, 55240, 55315, 55340, 55343, 55503, 55505, 5551, 55532, 55572, 55593, 55630, 55651, 55670, 55687, 5573, 55768, 55788, 5580, 55823, 55858, 55863, 5589, 55901, 56052, 56244, 56623, 5692, 56937, 56945, 5696, 5698, 56984, 5699, 570, 57003, 57061, 57104, 57128, 57169, 57192, 57231, 5745, 57511, 57514, 57531, 57539, 57545, 57572, 5771, 57728, 57817, 5788, 5824, 5825, 5828, 5830, 5836, 58484, 5873, 5880, 5894, 5896, 5897, 5922, 596, 5966, 5978, 5982, 5993, 5994, 6005, 6006, 6007, 6016, 6023, 60386, 604, 60468, 60561, 60684, 6097, 613, 6231, 6237, 6288, 6303, 6309, 633, 6341, 63901, 6392, 63924, 64131, 64135, 64240, 64241, 6427, 64421, 6448, 6497, 6499, 650, 65082, 6513, 6514, 6521, 653361, 654, 6573, 6576, 6578, 6584, 65992, 6654, 6655, 6689, 669, 6696, 6708, 6710, 6711, 6718, 6729, 675, 6772, 6774, 6775, 6778, 6786, 6804, 6811, 6813, 6850, 686, 6888, 6899, 6916, 6925, 6927, 6948, 699, 701, 7012, 7015, 7019, 7040, 7043, 7046, 7048, 708, 7086, 7132, 7133, 7139, 7167, 7174, 720, 7249, 7284, 7289, 7290, 7293, 7298, 7351, 7353, 7372, 7381, 7389, 7390, 7458, 7461, 7468, 7474, 7504, 7518, 7535, 7547, 755, 760, 7840, 7841, 788, 79053, 79133, 79158, 79258, 79415, 79621, 79631, 79633, 79650, 79651, 79722, 79728, 79796, 79848, 79868, 79875, 79947, 79989, 80169, 80216, 80224, 80270, 80739, 8076, 80781, 8085, 81, 81031, 811, 81570, 81858, 8216, 8302, 83483, 83700, 83706, 83737, 84061, 841, 84153, 84163, 84168, 8425, 84277, 843, 84317, 84334, 84433, 84529, 846, 8468, 84701, 8482, 84833, 84868, 84936, 84987, 8504, 8517, 85365, 8546, 85476, 8565, 8567, 8600, 861, 8625, 8647, 8651, 867, 8676, 8788, 8792, 8799, 8802, 8813, 8818, 8854, 8883, 8929, 8943, 9031, 9051, 9056, 9076, 91147, 915, 916, 91647, 91662, 9184, 91869, 91942, 91949, 92579, 93183, 9319, 9371, 9377, 9382, 940, 94005, 9409, 9420, 9451, 9487, 950, 9508, 9569, 959, 9632, 9646, 9652, 9663, 970, 9702, 9719, 975, 9839, 9842, 987, 9927, 9939, 9948, 9966, 9971, 9997",105,0,788,893
Hydrometrocolpos,"2737, 54903, 7490, 8195",,"10806, 11020, 123016, 129880, 132320, 157657, 166379, 22954, 26160, 27241, 4867, 49855, 51057, 51626, 54585, 55212, 582, 583, 585, 79738, 80173, 80184, 84100, 84984, 92482",4,0,25,29
Abnormal speech discrimination,"11133, 23250, 79188, 81624, 9131","23522, 283489, 7399, 9381",,5,4,0,5
Hypertelorism,"1000, 10000, 100151683, 10020, 10075, 1009, 10128, 10210, 10265, 10269, 10300, 10312, 10324, 10352, 10367, 10430, 10459, 10472, 10484, 10522, 10526, 10584, 10617, 1063, 10653, 10664, 10682, 10736, 10743, 10771, 10785, 10806, 10815, 10907, 10973, 10982, 11011, 11020, 1107, 1108, 11128, 11133, 11141, 11154, 11193, 11198, 11224, 11253, 112752, 11285, 112858, 113179, 113189, 113246, 1134, 1139, 1144, 1146, 116115, 116931, 117581, 1182, 1185, 1186, 118924, 118987, 1272, 1277, 1278, 1280, 1281, 128674, 129285, 129880, 1301, 1302, 1312, 132, 132320, 134218, 1349, 136647, 137814, 1387, 139285, 140679, 145173, 1457, 147372, 1482, 1487, 1500, 1501, 153241, 157570, 157657, 158326, 16, 161742, 164, 1654, 1656, 1660, 166379, 168667, 170689, 171023, 1717, 1748, 175, 1788, 1789, 1802, 1806, 182, 1836, 1848, 1855, 1857, 1947, 1954, 1984, 2006, 200734, 201163, 202018, 203068, 2033, 2036, 2068, 207, 2071, 2072, 2077, 2132, 2137, 2146, 2175, 2176, 2177, 2178, 2186, 2187, 2200, 220296, 221037, 221692, 2239, 2245, 2253, 2260, 2261, 2263, 2271, 22800, 22856, 22884, 2294, 22954, 2296, 2301, 23013, 23028, 2304, 23065, 23096, 23097, 23114, 23126, 2313, 2314, 2316, 23162, 2317, 23241, 23247, 23261, 23322, 23327, 23347, 23384, 23387, 23389, 23394, 23405, 23426, 23476, 23483, 23493, 23499, 23512, 23522, 23545, 23556, 23592, 24142, 2475, 2517, 2535, 253738, 2542, 257, 25885, 25886, 2590, 259232, 25942, 25970, 25973, 26012, 26040, 26047, 26053, 26123, 26128, 26137, 26160, 26173, 26227, 26229, 2623, 26235, 2627, 2629, 2683, 26834, 2697, 2703, 27077, 27086, 27125, 27145, 27152, 2719, 2720, 27241, 27245, 27315, 2733, 2737, 2796, 2798, 2799, 2812, 283450, 283987, 284098, 285489, 285590, 286, 28952, 29072, 29089, 29123, 2961, 29760, 29920, 29929, 29957, 29968, 30008, 3020, 3039, 3040, 3070, 30813, 3097, 3183, 3188, 3192, 324, 3265, 3339, 340419, 341640, 3425, 348180, 3543, 3572, 3590, 3636, 3643, 3675, 3720, 374654, 374879, 3756, 3759, 3762, 3778, 3782, 3814, 3845, 3899, 390594, 3930, 3954, 3981, 4000, 4001, 4015, 4036, 4038, 4041, 404672, 4067, 4076, 4087, 4088, 4089, 4094, 4123, 4125, 4141, 4144, 4208, 4247, 4281, 4297, 4313, 4329, 4330, 4337, 4338, 440, 4591, 4593, 4613, 4621, 4629, 4638, 4654, 4659, 4677, 4703, 4750, 4763, 4784, 4796, 4808, 4841, 4849, 4853, 4854, 4867, 4893, 4897, 4920, 4921, 4927, 4929, 4953, 5048, 50619, 50651, 5077, 50964, 51, 51002, 51057, 51132, 51163, 51259, 51319, 51322, 51412, 51434, 5144, 5147, 51506, 51524, 5159, 51594, 51621, 51651, 51816, 5184, 5189, 5190, 523, 526, 529, 5290, 5293, 5295, 5296, 5307, 5308, 5331, 5354, 5373, 54101, 5430, 5447, 54496, 54499, 54551, 54585, 546, 54796, 54820, 54828, 54870, 54872, 54888, 54973, 5500, 55023, 55027, 551, 55120, 55148, 5515, 55159, 5518, 55212, 55215, 55252, 5528, 5530, 55315, 55343, 55593, 55605, 55617, 55623, 55636, 55644, 55650, 55656, 5567, 55681, 55690, 55697, 55714, 55717, 5573, 55746, 55768, 55770, 55777, 55780, 55784, 55869, 55870, 55901, 5592, 5594, 56006, 5604, 5605, 56052, 56160, 56172, 56262, 5648, 5649, 56896, 56975, 56992, 57003, 57020, 57082, 57096, 57122, 57167, 57178, 5718, 57187, 57211, 57217, 57222, 5727, 5728, 5745, 57459, 57465, 57492, 57531, 57539, 57551, 57572, 57647, 57680, 57688, 57697, 57724, 5781, 579, 58, 582, 5828, 583, 5830, 5831, 58499, 585, 5881, 5885, 5889, 5894, 59, 5908, 5910, 5913, 5922, 5925, 5927, 59336, 5977, 5979, 60, 6016, 6023, 6045, 60529, 60675, 6125, 6132, 6133, 6135, 6138, 6141, 6154, 6155, 6160, 6165, 6197, 6201, 6204, 6210, 6218, 6223, 6224, 6229, 6231, 6232, 6234, 6235, 6239, 6261, 63035, 6323, 633, 63895, 63901, 63931, 64121, 64132, 6418, 64324, 64327, 64359, 6477, 64841, 64919, 6497, 6499, 650, 65062, 6509, 652, 65250, 65267, 657, 6572, 6595, 6602, 6608, 6611, 6638, 6654, 6655, 6662, 6688, 672, 673, 675, 6774, 6866, 6870, 6872, 6885, 6897, 6899, 6904, 6909, 6913, 6929, 6949, 6999, 701, 7020, 7021, 7030, 7042, 7043, 7046, 7048, 7067, 71, 7169, 7170, 7290, 7291, 7319, 7353, 7372, 738, 7403, 7468, 7469, 7474, 7516, 7531, 7543, 7545, 7546, 7547, 7737, 7750, 7846, 7862, 78989, 79005, 79053, 79158, 79184, 79583, 79600, 79633, 79639, 79644, 79650, 79693, 79718, 79728, 79738, 79770, 79791, 79796, 79813, 79848, 79875, 79989, 80000, 80144, 80184, 80204, 80232, 80267, 80324, 8036, 8050, 8076, 80776, 80816, 8085, 8091, 8092, 81031, 81857, 8195, 8216, 8241, 8260, 8270, 8294, 8295, 8312, 833, 83479, 83548, 8363, 8364, 83696, 83737, 83871, 83879, 83990, 83999, 8405, 84081, 84162, 84168, 84188, 84231, 8425, 84314, 84342, 84464, 84520, 84570, 84634, 84665, 8473, 8481, 84842, 84942, 84984, 84992, 8504, 8516, 85301, 85358, 8558, 8573, 860, 8604, 8621, 8642, 8643, 867, 8792, 8812, 8813, 8822, 8913, 8925, 894, 89910, 89970, 90121, 9037, 90416, 90417, 91147, 91252, 9131, 9158, 92335, 92344, 92482, 92935, 9320, 93210, 9325, 9342, 93627, 9382, 9394, 9401, 9442, 9451, 9469, 9487, 9488, 9496, 95, 9508, 9533, 9578, 9632, 9652, 9653, 9681, 9692, 9698, 9723, 973, 9739, 974, 9742, 9759, 9772, 9786, 9791, 9839, 9841, 9851, 9853, 9871, 9894, 9896, 9897, 9898, 9968, 9969, 998, 999, 9990","2247, 773, 7922","10606, 10716, 11113, 11117, 123016, 124583, 126792, 1297, 1298, 1299, 1462, 165, 1801, 2188, 2189, 2201, 2202, 221322, 2248, 22808, 23036, 23111, 23116, 23154, 25, 2571, 26281, 2674, 2702, 2710, 29128, 29940, 29998, 317662, 3295, 342035, 3507, 3769, 3835, 4054, 421, 444, 473, 4882, 4883, 49855, 5033, 51082, 51592, 51684, 51715, 5277, 5351, 53834, 5393, 54903, 55033, 55214, 55553, 55790, 55835, 5631, 56937, 57545, 5826, 5832, 5888, 5934, 6237, 64131, 64412, 6711, 6905, 6938, 7204, 7484, 79867, 79868, 80173, 81848, 84100, 84172, 84189, 84695, 84720, 8726, 8733, 875, 8985, 93986, 9719",781,3,91,872
Tarsal synostosis,"2263, 2317, 4621, 6885, 8200, 9241",,"2260, 2261, 22856, 2316, 259232, 267010, 2737, 392255, 538, 5447, 64093, 64327, 658, 7136, 7140, 7169, 8195, 8481, 9496",6,0,19,25
Increased circulating androgen concentration,"1584, 2492, 367, 54361",,"1029, 11128, 1499, 2778, 2908, 29929, 3284, 3293, 3643, 5573, 7015, 7026, 7157, 7840, 84133",4,0,15,19
Abnormal calcification of the carpal bones,4921,6578,"10568, 10682, 23592, 368, 5167",1,1,5,6
Torsion dystonia,"10382, 112476, 1861, 3208, 55145, 6513, 6872","100216344, 57565",103,7,2,1,8
Shield chest,"10847, 10940, 2517, 27245, 3417, 54361, 54808, 55969, 5604, 5781, 59341, 6399, 64132, 673, 6910, 8216, 9469","10392, 10735, 2034, 2257, 28234, 3146, 5728, 6513, 6581, 7099, 7189, 7350","11285, 124583, 126792, 2317, 26229, 3835, 3845, 5033, 55790, 63895, 64131, 64412, 6497, 8985, 92344",17,12,15,32
Abnormal nail attachment,"1041, 10804, 10848, 121391, 1294, 1736, 1828, 3107, 3229, 3675, 3728, 3852, 3861, 3891, 3909, 545, 55505, 55651, 64135, 7389, 80326, 8323","10664, 1280, 6317","3691, 831",22,3,2,24
Foot dorsiflexor weakness,"10020, 100288687, 100996717, 10133, 10280, 10324, 10558, 1073, 10743, 10755, 10891, 11155, 1130, 116228, 122622, 127833, 1291, 1292, 1293, 1303, 1337, 1410, 16, 1610, 1639, 1674, 1789, 182, 1890, 1959, 2066, 2273, 22880, 22947, 23025, 23095, 2318, 23347, 23435, 2483, 2521, 25923, 25978, 26278, 26580, 2705, 2733, 2783, 283, 29110, 29967, 29978, 3094, 311, 3178, 3300, 3315, 339855, 3508, 3679, 3735, 391356, 3930, 3980, 4000, 400916, 4141, 4311, 4358, 4359, 4625, 4703, 4744, 4747, 4750, 476, 4771, 50484, 51776, 5216, 5376, 54209, 5428, 54332, 5444, 5445, 5446, 547, 55830, 56203, 5630, 57104, 57190, 57716, 57863, 58, 59341, 6253, 6311, 64423, 64856, 65055, 65260, 6647, 6709, 6905, 7072, 7138, 7170, 7273, 729359, 7415, 755, 7879, 79152, 79628, 80208, 8148, 81846, 8291, 8557, 8729, 88, 8878, 8888, 89874, 899, 90678, 9200, 9217, 9499, 9517, 9782, 9896, 9927, 9990, 9997","2110, 6597, 7422","101060691, 2992, 353116, 4633, 51062, 5825, 5832, 7169, 84876, 91574",137,3,10,147
Hypoplastic aortic arch,"1387, 5500, 5518, 6885",23522,"100128908, 1482, 2033, 22827, 2294, 2697, 2783, 54880, 57466, 7547",4,1,10,14
Abnormal uterus morphology,"1277, 1281, 1290, 2271, 2956, 3209, 3845, 4015, 4072, 4088, 4292, 4436, 5290, 5395, 5426, 5728, 64220, 6598, 6714, 672, 6736, 675, 6778, 6926, 6928, 7042, 7048, 7157, 7490, 8313, 9319, 999",8289,"100144748, 10155, 10262, 10395, 10459, 10483, 10526, 11117, 11200, 11281, 1287, 1288, 1289, 129563, 1499, 157570, 1630, 165, 1717, 2006, 201163, 2033, 205717, 207, 2072, 2175, 2176, 2177, 2178, 2187, 2188, 2189, 219844, 2200, 2201, 2202, 2255, 2261, 2263, 2294, 2313, 23384, 23395, 23426, 23556, 25, 2535, 25788, 26040, 26227, 2625, 26585, 27030, 27152, 2719, 2783, 283120, 29089, 30008, 3110, 324, 341640, 388662, 4036, 4054, 4087, 4163, 4281, 4437, 444, 4595, 4659, 4665, 4693, 472, 4771, 4863, 4882, 4883, 4893, 4913, 51004, 51339, 5157, 5320, 5351, 5378, 54101, 5424, 54361, 55033, 55112, 55120, 55159, 55215, 56937, 57539, 57560, 57697, 5782, 5795, 581, 5888, 5889, 5915, 595, 5978, 6197, 6224, 6299, 633, 6390, 6391, 6392, 64218, 6497, 657, 673, 6790, 6794, 699, 701, 7043, 7046, 7097, 7148, 7516, 79228, 79577, 79659, 79728, 79796, 79803, 79875, 80144, 8076, 81031, 8216, 8312, 83990, 84464, 8516, 875, 89891, 92002, 9646",32,1,146,178
Pilomatrixoma,"1387, 1499, 2033, 23405, 324, 7403, 8085, 8379, 9817",64324,,9,1,0,9
Abnormality of alkaline phosphatase level,"10312, 142680, 2542, 27315, 3717, 3930, 3988, 4041, 4358, 4485, 4883, 50964, 5176, 5251, 5277, 5311, 5314, 54532, 54872, 5745, 5925, 6309, 6427, 6514, 6689, 6811, 7157, 7227, 7415, 7421, 79705, 84720, 861, 8878, 9091, 94005, 9487",,"10026, 10165, 10507, 1053, 10686, 11200, 11231, 11277, 113220, 1186, 120227, 128869, 1441, 147007, 1497, 1576, 1594, 166929, 171023, 1758, 200931, 2099, 2153, 23387, 23534, 249, 25, 25839, 2591, 2628, 284098, 2859, 3156, 3172, 3178, 3181, 335, 3376, 3592, 3594, 3663, 368, 4882, 497661, 4982, 51473, 51604, 5167, 5205, 5244, 5279, 5281, 5283, 5450, 54790, 55151, 55503, 5557, 55630, 55650, 5589, 56172, 56975, 57003, 57511, 57592, 5828, 60681, 613, 617, 633, 63916, 64841, 6522, 6569, 6718, 6925, 6928, 7019, 79053, 79258, 79736, 79989, 80025, 8074, 811, 84317, 84992, 8647, 867, 8733, 8792, 90, 91147, 93210, 9420, 9488, 9842, 9966, 9971",37,0,100,137
Dolichocephaly,"11253, 112752, 2200, 23363, 253738, 2737, 28981, 4015, 4330, 51098, 51305, 55764, 5700, 57539, 57728, 641, 64324, 6899, 7020, 7042, 7701, 79639, 85358, 9742, 9820",538,"100033413, 100151683, 10293, 10297, 10300, 10370, 10459, 10526, 10765, 10815, 10943, 11117, 11133, 11198, 1146, 116442, 1272, 128, 1281, 1289, 129563, 137814, 138050, 140628, 145624, 1482, 1487, 165, 1718, 1747, 1801, 1802, 182, 199857, 207, 2072, 2137, 2175, 2176, 2177, 2178, 2187, 2188, 2189, 2201, 2202, 2218, 2254, 2263, 22858, 23135, 23169, 23221, 23233, 2324, 23312, 23327, 23414, 23545, 23742, 249, 25, 26173, 2626, 2627, 2653, 2657, 26834, 2702, 27161, 27245, 2783, 29089, 29998, 30008, 3021, 3190, 3295, 338433, 3423, 3425, 3572, 3590, 3636, 3653, 372, 3756, 3759, 3762, 3791, 3845, 3954, 4054, 4087, 4088, 411, 4247, 4297, 444, 4534, 4591, 4598, 4621, 4784, 4849, 4853, 4854, 4882, 4883, 5000, 51126, 51256, 51259, 5189, 5190, 5192, 5193, 5194, 5195, 526, 5297, 5351, 54551, 546, 54808, 54820, 54872, 55033, 55120, 55159, 55215, 5528, 55553, 5557, 55623, 55670, 55681, 55697, 55780, 55870, 55904, 56098, 5631, 5649, 56937, 56992, 57222, 5728, 5745, 57697, 5824, 5828, 5830, 5888, 5889, 5894, 60529, 6134, 6261, 6329, 633, 64864, 6497, 6519, 6536, 6711, 672, 673, 675, 6910, 7043, 7046, 7048, 7291, 7421, 7468, 7469, 7516, 7528, 7681, 79005, 791114, 79728, 79875, 8076, 80816, 8085, 81031, 83737, 83987, 83990, 8425, 84464, 84570, 8481, 8504, 8506, 8567, 875, 8799, 8924, 90459, 91179, 9320, 9342, 9409, 9578, 9581, 9702, 9853, 9896, 9997",25,1,212,237
Joint stiffness,"100151683, 10216, 10243, 10262, 10269, 10277, 10436, 10522, 10585, 10630, 10743, 112476, 114049, 118429, 1277, 1278, 1280, 128637, 1311, 135886, 138050, 155368, 170691, 175, 1836, 2006, 2010, 2067, 207, 2073, 2074, 2146, 2200, 2201, 222663, 224, 2254, 2261, 2273, 22930, 22943, 23096, 2314, 2316, 23224, 23345, 23476, 23483, 23512, 23592, 256297, 2563, 25836, 259232, 25953, 26040, 26191, 26608, 2720, 2741, 2743, 2799, 285362, 285590, 2969, 3077, 3081, 3106, 3123, 3248, 3339, 340061, 3417, 3418, 3425, 3559, 3560, 3586, 3636, 3664, 3897, 3984, 4000, 4047, 4053, 4054, 4089, 411, 4125, 4148, 4204, 4261, 4318, 4322, 443, 4621, 4659, 4669, 4722, 473, 4795, 493856, 4952, 4982, 50515, 5077, 5119, 5130, 51744, 5307, 5352, 54507, 546, 54676, 54820, 54829, 54897, 55869, 5590, 56172, 57167, 5745, 5771, 57724, 5885, 59341, 5982, 60, 60681, 63895, 63976, 6399, 64324, 6448, 6473, 6497, 65082, 653361, 654, 658, 6583, 6775, 6910, 6926, 71, 7136, 7140, 7169, 72, 7458, 7461, 7466, 7486, 7798, 79158, 79188, 79650, 79722, 80199, 81794, 81839, 8200, 8243, 8398, 84163, 84277, 84572, 8468, 84896, 8510, 8514, 875, 8838, 8883, 8974, 9031, 9126, 9152, 91754, 919, 9217, 9241, 9401, 9509, 9555, 9569, 9719, 9898, 9927","11096, 1281, 1289, 1292, 6878, 7077, 9507","10651, 155382, 2068, 22931, 23013, 25782, 2990, 3889, 392255, 4604, 4882, 6804, 8815",189,7,13,202
Inflammation of the large intestine,"1493, 1794, 1910, 1991, 2000, 2542, 2668, 2859, 345611, 355, 3587, 3716, 4067, 4210, 4485, 4689, 50943, 5293, 5294, 5297, 55612, 57217, 57680, 58484, 59067, 64127, 6550, 6608, 6772, 6850, 7128, 7454, 84433, 8517, 8737, 987",7098,"10095, 10507, 10512, 10616, 10625, 10747, 10806, 11020, 123016, 129880, 132320, 139818, 146206, 157657, 166379, 1736, 1889, 1908, 201294, 2064, 2065, 215, 2162, 2165, 223117, 2271, 22900, 22954, 23149, 2395, 26160, 26873, 27178, 27241, 3106, 3123, 3257, 331, 338328, 356, 3569, 3588, 37, 4261, 4629, 4688, 4792, 4867, 4902, 49855, 50619, 51057, 51750, 5243, 5336, 538, 5422, 54585, 54903, 55212, 55505, 5551, 55765, 5699, 57511, 5777, 582, 583, 585, 5979, 60468, 64858, 6499, 6720, 6813, 6885, 6925, 7040, 7456, 7535, 79415, 79738, 80173, 80184, 81858, 8195, 84100, 843, 84984, 84992, 8547, 8676, 8915, 9051, 92482, 9652",36,1,96,132
Functional intestinal obstruction,"1029, 2065, 23022, 285282, 3845, 4089, 672, 675, 7157, 79728","1080, 1610, 2130, 4854",,10,4,0,10
Small placenta,"1028, 3479, 3481, 8091",10664,"10269, 26227, 4000, 4593, 5324",4,1,5,9
Broad metatarsal,"10060, 124583, 2263, 4313, 4750, 4882, 5144, 5745, 79989, 81794",2078,"2200, 2260, 83452",10,1,3,13
Neoplasm of the tracheobronchial system,"1287, 1288, 1326, 1548, 1956, 2064, 2074, 23405, 356, 3659, 3845, 5071, 5519, 6440, 673, 7015, 727897, 729238, 841, 9817","302, 6662","5002, 5290, 7012",20,2,3,23
Focal hyperkinetic seizure,"1137, 1141, 1392, 57010, 57582, 9681","170302, 2775, 2806, 4190, 4191, 4761, 478, 7915, 8604, 950, 9757",1135,6,11,1,7
Complete atrioventricular canal defect,"100128908, 10265, 137814, 1482, 219844, 2627, 27152, 51057, 5566, 6899, 6910, 7204, 8318","25865, 4036, 5155, 64321, 6909, 7490, 78987, 9968","22827, 2657, 5781, 7547, 93",13,8,5,18
Duplication of thumb phalanx,"10992, 157570, 1855, 2175, 2176, 2177, 2178, 2255, 2261, 2263, 22856, 2623, 2702, 2703, 27152, 2735, 2737, 29089, 374654, 5053, 51339, 51816, 54880, 55012, 55027, 57122, 60, 6125, 6132, 6135, 6223, 6224, 6299, 6472, 658, 6608, 6910, 71, 8200, 8260, 90121","105804841, 4040, 6469, 650, 727857","11224, 124583, 2187, 2188, 2189, 51715, 6133, 6138, 6141, 6154, 6155, 6160, 6165, 6201, 6204, 6210, 6218, 6229, 6231, 6232, 6234, 6235",41,5,22,63
